po_id,supplier_id,fabric_id,order_quantity_meters,unit_price,total_po_value,order_date,promised_delivery_date,actual_delivery_date,contracted_lead_time_days,actual_lead_time_days,delayed_days,is_on_time,quality_pass_rate_pct,risk_category
PO_003943,SUP_019,FAB_014,17594,19.06,335341.64,2024-05-05,2024-05-21,2024-05-22,16,17,1,0,91.86,Medium
PO_003944,SUP_015,FAB_024,4368,5.13,22407.84,2024-11-20,2024-12-08,2024-12-10,18,20,2,0,88.33,Medium
PO_003945,SUP_018,FAB_019,16630,15.93,264915.9,2025-06-10,2025-07-10,2025-07-10,30,30,0,1,97.27,Low
PO_003946,SUP_002,FAB_028,3155,16.61,52404.55,2024-09-15,2024-10-13,2024-10-14,28,29,1,0,96.31,Medium
PO_003947,SUP_002,FAB_019,13473,17.14,230927.22,2025-07-25,2025-08-14,2025-08-14,20,20,0,1,93.17,Low
PO_003948,SUP_012,FAB_016,15478,5.69,88069.82,2025-04-11,2025-04-27,2025-04-27,16,16,0,1,88.72,Low
PO_003949,SUP_020,FAB_018,12270,10.58,129816.6,2025-04-14,2025-05-08,2025-05-28,24,44,20,0,91.63,High
PO_003950,SUP_023,FAB_024,1142,4.32,4933.44,2025-05-08,2025-06-08,2025-06-09,31,32,1,0,89.92,Medium
PO_003951,SUP_025,FAB_015,17594,13.15,231361.1,2024-04-26,2024-05-28,2024-05-28,32,32,0,1,97.49,Low
PO_003952,SUP_008,FAB_002,19802,12.75,252475.5,2024-12-06,2024-12-25,2024-12-29,19,23,4,0,96.98,Medium
PO_003953,SUP_015,FAB_007,19628,8.43,165464.04,2024-07-13,2024-08-20,2024-08-20,38,38,0,1,88.29,Low
PO_003954,SUP_006,FAB_008,935,16.35,15287.25,2024-12-17,2025-01-25,2025-01-25,39,39,0,1,92.09,Low
PO_003955,SUP_025,FAB_020,17943,9.52,170817.36,2024-08-10,2024-09-15,2024-09-15,36,36,0,1,95.09,Low
PO_003956,SUP_001,FAB_024,19375,4.4,85250.0,2024-07-04,2024-08-01,2024-08-01,28,28,0,1,92.94,Low
PO_003957,SUP_024,FAB_028,10513,18.15,190810.95,2025-11-09,2025-11-24,2025-11-29,15,20,5,0,92.0,Medium
PO_003958,SUP_004,FAB_022,1387,5.07,7032.09,2025-04-27,2025-05-17,2025-05-22,20,25,5,0,98.73,Medium
PO_003959,SUP_003,FAB_014,6474,19.82,128314.68,2025-02-15,2025-03-10,2025-03-11,23,24,1,0,91.99,Medium
PO_003960,SUP_017,FAB_007,17723,6.62,117326.26,2024-03-05,2024-03-26,2024-04-03,21,29,8,0,88.14,High
PO_003961,SUP_021,FAB_014,10188,20.05,204269.4,2025-06-02,2025-06-25,2025-06-25,23,23,0,1,93.68,Low
PO_003962,SUP_006,FAB_007,9987,7.38,73704.06,2024-04-21,2024-05-11,2024-05-14,20,23,3,0,98.88,Medium
PO_003963,SUP_007,FAB_012,6361,10.96,69716.56,2024-10-25,2024-11-16,2024-11-27,22,33,11,0,93.85,High
PO_003964,SUP_015,FAB_006,16261,15.2,247167.2,2025-07-24,2025-08-21,2025-08-27,28,34,6,0,96.63,Medium
PO_003965,SUP_010,FAB_005,14793,6.79,100444.47,2025-06-19,2025-07-08,2025-07-10,19,21,2,0,91.34,Medium
PO_003966,SUP_006,FAB_014,17319,16.46,285070.74,2024-04-16,2024-05-06,2024-05-06,20,20,0,1,98.99,Low
PO_003967,SUP_025,FAB_008,4619,13.68,63187.92,2025-11-22,2025-12-26,2025-12-26,34,34,0,1,90.28,Low
PO_003968,SUP_018,FAB_012,3433,13.73,47135.09,2025-11-15,2025-12-18,2025-12-18,33,33,0,1,100.0,Low
PO_003969,SUP_017,FAB_013,612,11.71,7166.52,2024-02-08,2024-03-16,2024-03-24,37,45,8,0,91.13,High
PO_003970,SUP_001,FAB_010,1990,5.36,10666.4,2024-11-01,2024-11-26,2024-11-26,25,25,0,1,100.0,Low
PO_003971,SUP_011,FAB_030,17490,15.43,269870.7,2025-10-28,2025-11-14,2025-11-14,17,17,0,1,92.0,Low
PO_003972,SUP_022,FAB_005,1529,7.26,11100.54,2025-11-26,2025-12-19,2025-12-19,23,23,0,1,100.0,Low
PO_003973,SUP_005,FAB_007,11009,7.27,80035.43,2025-03-20,2025-04-10,2025-04-10,21,21,0,1,99.42,Low
PO_003974,SUP_022,FAB_021,15463,13.91,215090.33,2025-11-04,2025-11-26,2025-11-26,22,22,0,1,90.84,Low
PO_003975,SUP_023,FAB_020,18473,8.76,161823.48,2024-05-11,2024-06-14,2024-06-14,34,34,0,1,94.27,Low
PO_003976,SUP_009,FAB_015,12944,13.73,177721.12,2024-01-03,2024-01-31,2024-02-01,28,29,1,0,90.31,Medium
PO_003977,SUP_010,FAB_018,8498,11.86,100786.28,2024-03-27,2024-04-13,2024-04-13,17,17,0,1,93.86,Low
PO_003978,SUP_018,FAB_004,2981,7.39,22029.59,2024-10-14,2024-11-13,2024-11-13,30,30,0,1,93.99,Low
PO_003979,SUP_001,FAB_007,3418,8.25,28198.5,2024-01-08,2024-02-12,2024-02-12,35,35,0,1,96.96,Low
PO_003980,SUP_006,FAB_014,7905,16.46,130116.3,2024-06-01,2024-06-21,2024-06-23,20,22,2,0,92.63,Medium
PO_003981,SUP_022,FAB_025,19167,18.59,356314.53,2025-02-24,2025-03-16,2025-03-17,20,21,1,0,93.04,Medium
PO_003982,SUP_025,FAB_014,11308,17.33,195967.64,2024-05-03,2024-05-17,2024-05-17,14,14,0,1,97.82,Low
PO_003983,SUP_008,FAB_005,13675,6.91,94494.25,2024-03-20,2024-04-26,2024-04-27,37,38,1,0,92.93,Medium
PO_003984,SUP_022,FAB_021,7508,13.91,104436.28,2024-10-19,2024-11-10,2024-11-10,22,22,0,1,100.0,Low
PO_003985,SUP_023,FAB_006,2362,14.79,34933.98,2025-07-20,2025-08-24,2025-08-24,35,35,0,1,89.73,Low
PO_003986,SUP_011,FAB_027,14909,11.21,167129.89,2025-02-05,2025-03-04,2025-03-09,27,32,5,0,97.53,Medium
PO_003987,SUP_019,FAB_002,14667,15.11,221618.37,2024-01-08,2024-02-08,2024-02-08,31,31,0,1,90.88,Low
PO_003988,SUP_004,FAB_019,11043,15.3,168957.9,2024-03-08,2024-04-03,2024-04-04,26,27,1,0,95.84,Medium
PO_003989,SUP_005,FAB_017,6178,10.84,66969.52,2025-05-17,2025-06-18,2025-06-18,32,32,0,1,95.07,Low
PO_003990,SUP_017,FAB_021,13977,13.27,185474.79,2024-05-18,2024-06-15,2024-06-17,28,30,2,0,91.1,Medium
PO_003991,SUP_013,FAB_013,16834,13.87,233487.58,2024-11-29,2024-12-19,2024-12-22,20,23,3,0,96.98,Medium
PO_003992,SUP_008,FAB_025,15369,16.9,259736.1,2025-03-23,2025-04-23,2025-04-24,31,32,1,0,99.84,Medium
PO_003993,SUP_003,FAB_028,11830,18.9,223587.0,2024-06-06,2024-06-21,2024-06-21,15,15,0,1,93.11,Low
PO_003994,SUP_008,FAB_011,642,5.27,3383.34,2025-07-24,2025-08-14,2025-08-14,21,21,0,1,96.35,Low
PO_003995,SUP_011,FAB_027,7606,11.21,85263.26,2024-11-12,2024-12-09,2024-12-09,27,27,0,1,100.0,Low
PO_003996,SUP_001,FAB_004,13610,7.06,96086.6,2025-11-25,2025-12-18,2025-12-19,23,24,1,0,100.0,Medium
PO_003997,SUP_017,FAB_023,1934,7.59,14679.06,2024-11-04,2024-11-18,2024-11-23,14,19,5,0,93.97,Medium
PO_003998,SUP_005,FAB_030,16790,15.73,264106.7,2024-09-14,2024-10-06,2024-10-06,22,22,0,1,92.72,Low
PO_003999,SUP_019,FAB_010,2475,4.57,11310.75,2024-01-01,2024-01-31,2024-01-31,30,30,0,1,87.14,Low
PO_004000,SUP_002,FAB_006,9867,14.77,145735.59,2025-07-18,2025-08-14,2025-08-14,27,27,0,1,98.47,Low
PO_004001,SUP_006,FAB_018,8662,11.78,102038.36,2025-02-03,2025-03-12,2025-03-12,37,37,0,1,94.28,Low
PO_004002,SUP_016,FAB_022,19667,5.51,108365.17,2024-03-17,2024-04-23,2024-04-26,37,40,3,0,90.89,Medium
PO_004003,SUP_005,FAB_021,11391,11.74,133730.34,2024-05-20,2024-06-10,2024-06-11,21,22,1,0,90.36,Medium
PO_004004,SUP_022,FAB_025,13901,18.59,258419.59,2025-10-28,2025-11-17,2025-11-17,20,20,0,1,95.07,Low
PO_004005,SUP_023,FAB_006,13639,14.79,201720.81,2024-11-11,2024-12-16,2024-12-21,35,40,5,0,90.73,Medium
PO_004006,SUP_023,FAB_022,3785,5.21,19719.85,2024-07-08,2024-08-07,2024-08-07,30,30,0,1,89.92,Low
PO_004007,SUP_003,FAB_025,859,18.52,15908.68,2025-01-19,2025-02-21,2025-02-21,33,33,0,1,91.16,Low
PO_004008,SUP_024,FAB_029,18160,9.81,178149.6,2024-08-23,2024-09-18,2024-09-23,26,31,5,0,94.65,Medium
PO_004009,SUP_003,FAB_023,17643,7.68,135498.24,2025-11-15,2025-11-29,2025-12-02,14,17,3,0,94.09,Medium
PO_004010,SUP_025,FAB_009,19884,8.15,162054.6,2025-05-24,2025-06-20,2025-06-20,27,27,0,1,92.69,Low
PO_004011,SUP_013,FAB_020,15147,8.4,127234.8,2025-10-22,2025-11-28,2025-12-11,37,50,13,0,84.72,High
PO_004012,SUP_007,FAB_004,13121,8.1,106280.1,2024-02-03,2024-02-19,2024-02-20,16,17,1,0,93.63,Medium
PO_004013,SUP_023,FAB_020,9105,8.76,79759.8,2025-01-11,2025-02-14,2025-02-16,34,36,2,0,94.76,Medium
PO_004014,SUP_004,FAB_022,15844,5.07,80329.08,2024-08-28,2024-09-17,2024-09-26,20,29,9,0,87.62,High
PO_004015,SUP_011,FAB_021,11224,13.4,150401.6,2024-09-25,2024-11-03,2024-11-03,39,39,0,1,99.29,Low
PO_004016,SUP_007,FAB_019,9179,16.0,146864.0,2025-07-23,2025-09-01,2025-09-01,40,40,0,1,95.12,Low
PO_004017,SUP_025,FAB_016,4555,5.26,23959.3,2025-02-18,2025-03-05,2025-03-05,15,15,0,1,99.39,Low
PO_004018,SUP_003,FAB_018,3587,10.14,36372.18,2024-11-28,2024-12-24,2025-01-12,26,45,19,0,95.19,High
PO_004019,SUP_014,FAB_001,15544,11.57,179844.08,2025-06-30,2025-07-28,2025-07-28,28,28,0,1,93.2,Low
PO_004020,SUP_011,FAB_019,4810,15.83,76142.3,2025-08-04,2025-08-20,2025-08-20,16,16,0,1,99.81,Low
PO_004021,SUP_018,FAB_024,728,5.25,3822.0,2024-06-23,2024-07-09,2024-07-09,16,16,0,1,96.03,Low
PO_004022,SUP_025,FAB_015,19769,13.15,259962.35,2024-05-02,2024-06-03,2024-06-03,32,32,0,1,94.0,Low
PO_004023,SUP_010,FAB_006,18494,16.62,307370.28,2024-07-11,2024-08-16,2024-08-22,36,42,6,0,93.98,Medium
PO_004024,SUP_009,FAB_001,12312,10.99,135308.88,2025-07-09,2025-08-11,2025-08-11,33,33,0,1,97.32,Low
PO_004025,SUP_007,FAB_011,3605,5.74,20692.7,2025-11-23,2025-12-29,2025-12-29,36,36,0,1,97.61,Low
PO_004026,SUP_016,FAB_021,7833,13.4,104962.2,2024-02-26,2024-03-20,2024-03-21,23,24,1,0,90.53,Medium
PO_004027,SUP_002,FAB_013,19318,13.79,266395.22,2024-01-04,2024-01-21,2024-01-21,17,17,0,1,93.49,Low
PO_004028,SUP_014,FAB_017,8080,11.32,91465.6,2025-10-17,2025-11-15,2025-11-15,29,29,0,1,91.22,Low
PO_004029,SUP_002,FAB_003,12266,16.83,206436.78,2024-06-18,2024-07-10,2024-07-11,22,23,1,0,97.1,Medium
PO_004030,SUP_022,FAB_025,17036,18.59,316699.24,2024-11-02,2024-11-22,2024-11-22,20,20,0,1,91.87,Low
PO_004031,SUP_009,FAB_019,9185,17.77,163217.45,2025-09-16,2025-10-08,2025-10-08,22,22,0,1,89.67,Low
PO_004032,SUP_013,FAB_021,10177,12.18,123955.86,2025-02-18,2025-03-22,2025-03-28,32,38,6,0,92.55,Medium
PO_004033,SUP_010,FAB_018,14595,11.86,173096.7,2024-10-30,2024-11-16,2024-11-18,17,19,2,0,96.93,Medium
PO_004034,SUP_006,FAB_010,6472,5.13,33201.36,2024-12-05,2024-12-31,2024-12-31,26,26,0,1,86.23,Low
PO_004035,SUP_010,FAB_015,16401,12.31,201896.31,2024-09-04,2024-10-09,2024-10-19,35,45,10,0,96.31,High
PO_004036,SUP_022,FAB_015,10425,14.68,153039.0,2025-08-13,2025-09-16,2025-09-16,34,34,0,1,94.41,Low
PO_004037,SUP_006,FAB_010,15079,5.13,77355.27,2024-05-25,2024-06-20,2024-06-20,26,26,0,1,88.05,Low
PO_004038,SUP_022,FAB_020,8870,10.02,88877.4,2025-03-28,2025-04-25,2025-04-25,28,28,0,1,94.31,Low
PO_004039,SUP_014,FAB_001,10623,11.57,122908.11,2024-10-21,2024-11-18,2024-11-18,28,28,0,1,96.2,Low
PO_004040,SUP_009,FAB_008,11387,14.7,167388.9,2024-05-22,2024-06-14,2024-06-14,23,23,0,1,98.1,Low
PO_004041,SUP_014,FAB_009,2025,8.16,16524.0,2024-03-29,2024-04-17,2024-04-17,19,19,0,1,91.18,Low
PO_004042,SUP_017,FAB_005,11982,6.39,76564.98,2024-05-21,2024-06-20,2024-06-20,30,30,0,1,90.3,Low
PO_004043,SUP_017,FAB_023,18191,7.59,138069.69,2024-01-01,2024-01-15,2024-01-26,14,25,11,0,87.8,High
PO_004044,SUP_014,FAB_009,5300,8.16,43248.0,2025-04-14,2025-05-03,2025-05-12,19,28,9,0,94.18,High
PO_004045,SUP_008,FAB_002,3803,12.75,48488.25,2025-05-21,2025-06-09,2025-06-09,19,19,0,1,92.97,Low
PO_004046,SUP_004,FAB_018,12855,12.22,157088.1,2025-01-30,2025-02-13,2025-02-13,14,14,0,1,96.32,Low
PO_004047,SUP_025,FAB_020,12935,9.52,123141.2,2025-06-21,2025-07-27,2025-07-28,36,37,1,0,92.59,Medium
PO_004048,SUP_008,FAB_027,16320,12.68,206937.6,2025-07-19,2025-08-02,2025-08-02,14,14,0,1,92.25,Low
PO_004049,SUP_015,FAB_006,19652,15.2,298710.4,2024-12-29,2025-01-26,2025-01-26,28,28,0,1,95.0,Low
PO_004050,SUP_012,FAB_026,1871,11.82,22115.22,2025-09-27,2025-10-14,2025-10-14,17,17,0,1,99.89,Low
PO_004051,SUP_005,FAB_016,8736,5.84,51018.24,2024-07-03,2024-07-31,2024-08-01,28,29,1,0,99.38,Medium
PO_004052,SUP_009,FAB_025,2268,19.05,43205.4,2025-08-11,2025-08-29,2025-08-29,18,18,0,1,91.46,Low
PO_004053,SUP_023,FAB_006,12451,14.79,184150.29,2024-07-23,2024-08-27,2024-08-31,35,39,4,0,96.2,Medium
PO_004054,SUP_019,FAB_011,13559,5.61,76065.99,2025-09-21,2025-10-06,2025-10-09,15,18,3,0,84.37,High
PO_004055,SUP_002,FAB_030,5445,15.39,83798.55,2025-06-24,2025-07-31,2025-07-31,37,37,0,1,95.42,Low
PO_004056,SUP_013,FAB_022,19194,5.44,104415.36,2025-04-23,2025-06-02,2025-06-07,40,45,5,0,93.34,Medium
PO_004057,SUP_013,FAB_023,17627,6.49,114399.23,2024-07-04,2024-07-24,2024-07-24,20,20,0,1,90.76,Low
PO_004058,SUP_017,FAB_013,13073,11.71,153084.83,2025-05-06,2025-06-12,2025-06-16,37,41,4,0,93.38,Medium
PO_004059,SUP_001,FAB_010,1942,5.36,10409.12,2025-02-19,2025-03-16,2025-03-16,25,25,0,1,97.5,Low
PO_004060,SUP_013,FAB_023,15782,6.49,102425.18,2025-05-28,2025-06-17,2025-06-21,20,24,4,0,88.77,Medium
PO_004061,SUP_002,FAB_019,17681,17.14,303052.34,2025-01-07,2025-01-27,2025-01-27,20,20,0,1,95.28,Low
PO_004062,SUP_018,FAB_015,6153,13.28,81711.84,2025-11-22,2025-12-07,2025-12-20,15,28,13,0,96.87,High
PO_004063,SUP_008,FAB_001,12005,9.4,112847.0,2025-05-09,2025-05-28,2025-05-30,19,21,2,0,91.86,Medium
PO_004064,SUP_010,FAB_006,14181,16.62,235688.22,2024-12-30,2025-02-04,2025-02-04,36,36,0,1,96.58,Low
PO_004065,SUP_024,FAB_029,10884,9.81,106772.04,2024-02-28,2024-03-25,2024-03-30,26,31,5,0,98.58,Medium
PO_004066,SUP_025,FAB_002,2359,14.8,34913.2,2024-08-07,2024-08-27,2024-08-27,20,20,0,1,96.57,Low
PO_004067,SUP_012,FAB_030,19463,15.33,298367.79,2024-10-27,2024-11-23,2024-11-23,27,27,0,1,95.5,Low
PO_004068,SUP_010,FAB_016,16243,4.77,77479.11,2025-04-29,2025-05-19,2025-05-19,20,20,0,1,95.19,Low
PO_004069,SUP_022,FAB_001,2534,9.5,24073.0,2024-10-15,2024-11-04,2024-11-04,20,20,0,1,92.27,Low
PO_004070,SUP_023,FAB_007,564,8.16,4602.24,2025-08-18,2025-09-09,2025-09-09,22,22,0,1,92.06,Low
PO_004071,SUP_006,FAB_001,9224,9.25,85322.0,2024-04-23,2024-05-28,2024-05-28,35,35,0,1,95.44,Low
PO_004072,SUP_013,FAB_016,9749,5.34,52059.66,2025-07-02,2025-07-17,2025-07-18,15,16,1,0,87.7,Medium
PO_004073,SUP_007,FAB_011,6220,5.74,35702.8,2024-01-31,2024-03-07,2024-03-12,36,41,5,0,97.41,Medium
PO_004074,SUP_013,FAB_021,18156,12.18,221140.08,2024-06-21,2024-07-23,2024-08-04,32,44,12,0,93.35,High
PO_004075,SUP_006,FAB_014,1571,16.46,25858.66,2025-07-29,2025-08-18,2025-08-22,20,24,4,0,93.07,Medium
PO_004076,SUP_022,FAB_001,1640,9.5,15580.0,2025-02-19,2025-03-11,2025-03-11,20,20,0,1,96.11,Low
PO_004077,SUP_025,FAB_015,7481,13.15,98375.15,2025-03-13,2025-04-14,2025-04-14,32,32,0,1,98.96,Low
PO_004078,SUP_009,FAB_015,5666,13.73,77794.18,2024-05-04,2024-06-01,2024-06-01,28,28,0,1,94.39,Low
PO_004079,SUP_011,FAB_002,8060,14.61,117756.6,2024-04-20,2024-05-08,2024-05-08,18,18,0,1,94.81,Low
PO_004080,SUP_008,FAB_028,8045,16.49,132662.05,2024-03-20,2024-04-15,2024-04-15,26,26,0,1,100.0,Low
PO_004081,SUP_022,FAB_020,13839,10.02,138666.78,2024-06-15,2024-07-13,2024-07-13,28,28,0,1,99.72,Low
PO_004082,SUP_011,FAB_011,2805,6.37,17867.85,2024-01-26,2024-02-21,2024-02-21,26,26,0,1,89.74,Low
PO_004083,SUP_007,FAB_028,12006,17.07,204942.42,2025-07-01,2025-07-22,2025-07-22,21,21,0,1,87.5,Low
PO_004084,SUP_003,FAB_014,15937,19.82,315871.34,2025-11-12,2025-12-05,2025-12-05,23,23,0,1,97.98,Low
PO_004085,SUP_017,FAB_013,5013,11.71,58702.23,2024-03-04,2024-04-10,2024-04-23,37,50,13,0,87.94,High
PO_004086,SUP_013,FAB_024,19049,5.18,98673.82,2024-03-12,2024-04-10,2024-04-15,29,34,5,0,92.33,Medium
PO_004087,SUP_002,FAB_003,10445,16.83,175789.35,2025-10-11,2025-11-02,2025-11-02,22,22,0,1,96.33,Low
PO_004088,SUP_013,FAB_023,16484,6.49,106981.16,2024-10-30,2024-11-19,2024-12-11,20,42,22,0,90.36,High
PO_004089,SUP_015,FAB_024,17010,5.13,87261.3,2024-04-21,2024-05-09,2024-05-09,18,18,0,1,90.33,Low
PO_004090,SUP_025,FAB_009,19715,8.15,160677.25,2025-05-16,2025-06-12,2025-06-12,27,27,0,1,91.75,Low
PO_004091,SUP_002,FAB_006,11412,14.77,168555.24,2024-08-23,2024-09-19,2024-09-21,27,29,2,0,97.04,Medium
PO_004092,SUP_007,FAB_026,8302,14.05,116643.1,2025-03-30,2025-04-15,2025-04-18,16,19,3,0,100.0,Medium
PO_004093,SUP_002,FAB_003,19780,16.83,332897.4,2024-08-09,2024-08-31,2024-08-31,22,22,0,1,89.48,Low
PO_004094,SUP_002,FAB_003,6489,16.83,109209.87,2025-02-18,2025-03-12,2025-03-12,22,22,0,1,100.0,Low
PO_004095,SUP_011,FAB_020,19548,8.32,162639.36,2024-02-23,2024-04-02,2024-04-03,39,40,1,0,99.53,Medium
PO_004096,SUP_006,FAB_016,15401,4.91,75618.91,2025-05-23,2025-06-30,2025-06-30,38,38,0,1,92.43,Low
PO_004097,SUP_015,FAB_007,5458,8.43,46010.94,2024-09-15,2024-10-23,2024-11-10,38,56,18,0,95.73,High
PO_004098,SUP_006,FAB_026,12765,12.79,163264.35,2024-07-08,2024-07-24,2024-07-24,16,16,0,1,88.63,Low
PO_004099,SUP_020,FAB_005,5974,6.02,35963.48,2024-04-08,2024-05-09,2024-05-10,31,32,1,0,90.32,Medium
PO_004100,SUP_020,FAB_009,4993,9.98,49830.14,2024-02-29,2024-03-17,2024-03-17,17,17,0,1,93.87,Low
PO_004101,SUP_014,FAB_003,13375,14.68,196345.0,2024-10-30,2024-12-06,2024-12-12,37,43,6,0,90.76,Medium
PO_004102,SUP_011,FAB_011,7238,6.37,46106.06,2025-01-24,2025-02-19,2025-02-19,26,26,0,1,92.27,Low
PO_004103,SUP_019,FAB_015,5078,14.82,75255.96,2024-09-13,2024-10-11,2024-10-11,28,28,0,1,90.79,Low
PO_004104,SUP_007,FAB_026,13937,14.05,195814.85,2025-06-16,2025-07-02,2025-07-02,16,16,0,1,97.19,Low
PO_004105,SUP_007,FAB_023,16525,6.79,112204.75,2024-05-23,2024-06-20,2024-06-21,28,29,1,0,92.19,Medium
PO_004106,SUP_004,FAB_022,15540,5.07,78787.8,2025-06-08,2025-06-28,2025-07-01,20,23,3,0,99.86,Medium
PO_004107,SUP_001,FAB_018,15101,11.04,166715.04,2025-07-09,2025-07-27,2025-07-27,18,18,0,1,97.52,Low
PO_004108,SUP_012,FAB_008,14271,13.43,191659.53,2024-12-30,2025-02-03,2025-02-04,35,36,1,0,99.97,Medium
PO_004109,SUP_013,FAB_022,18617,5.44,101276.48,2024-07-03,2024-08-12,2024-09-05,40,64,24,0,88.5,High
PO_004110,SUP_004,FAB_014,7371,19.52,143881.92,2024-07-14,2024-08-03,2024-08-04,20,21,1,0,91.7,Medium
PO_004111,SUP_002,FAB_019,1592,17.14,27286.88,2025-03-01,2025-03-21,2025-03-22,20,21,1,0,91.19,Medium
PO_004112,SUP_007,FAB_002,4785,15.33,73354.05,2025-04-09,2025-04-24,2025-04-24,15,15,0,1,91.08,Low
PO_004113,SUP_012,FAB_028,17162,16.72,286948.64,2025-07-15,2025-08-04,2025-08-04,20,20,0,1,99.79,Low
PO_004114,SUP_025,FAB_002,6915,14.8,102342.0,2024-04-10,2024-04-30,2024-04-30,20,20,0,1,87.43,Low
PO_004115,SUP_015,FAB_024,5525,5.13,28343.25,2024-11-18,2024-12-06,2024-12-16,18,28,10,0,97.93,High
PO_004116,SUP_006,FAB_016,13201,4.91,64816.91,2024-04-11,2024-05-19,2024-05-19,38,38,0,1,91.96,Low
PO_004117,SUP_015,FAB_010,3186,5.34,17013.24,2025-03-17,2025-04-01,2025-04-01,15,15,0,1,93.68,Low
PO_004118,SUP_008,FAB_025,12550,16.9,212095.0,2024-05-12,2024-06-12,2024-06-12,31,31,0,1,95.47,Low
PO_004119,SUP_021,FAB_014,13825,20.05,277191.25,2025-02-16,2025-03-11,2025-03-11,23,23,0,1,89.54,Low
PO_004120,SUP_014,FAB_017,19736,11.32,223411.52,2024-03-11,2024-04-09,2024-04-16,29,36,7,0,98.49,Medium
PO_004121,SUP_010,FAB_006,15239,16.62,253272.18,2025-01-29,2025-03-06,2025-03-07,36,37,1,0,86.23,Medium
PO_004122,SUP_008,FAB_005,9100,6.91,62881.0,2025-02-16,2025-03-25,2025-03-26,37,38,1,0,87.15,Medium
PO_004123,SUP_005,FAB_007,10048,7.27,73048.96,2024-04-06,2024-04-27,2024-04-27,21,21,0,1,94.57,Low
PO_004124,SUP_019,FAB_019,3378,14.46,48845.88,2025-02-14,2025-03-17,2025-03-17,31,31,0,1,95.46,Low
PO_004125,SUP_021,FAB_015,15204,15.16,230492.64,2025-07-11,2025-08-02,2025-08-02,22,22,0,1,100.0,Low
PO_004126,SUP_021,FAB_010,12814,4.79,61379.06,2025-05-11,2025-06-19,2025-06-19,39,39,0,1,95.13,Low
PO_004127,SUP_005,FAB_007,10247,7.27,74495.69,2025-04-09,2025-04-30,2025-04-30,21,21,0,1,97.89,Low
PO_004128,SUP_013,FAB_020,14733,8.4,123757.2,2024-08-14,2024-09-20,2024-10-01,37,48,11,0,91.39,High
PO_004129,SUP_010,FAB_006,19113,16.62,317658.06,2025-10-10,2025-11-15,2025-11-20,36,41,5,0,86.81,Medium
PO_004130,SUP_003,FAB_018,13950,10.14,141453.0,2025-06-08,2025-07-04,2025-07-04,26,26,0,1,90.54,Low
PO_004131,SUP_019,FAB_010,7914,4.57,36166.98,2024-05-27,2024-06-26,2024-06-26,30,30,0,1,95.8,Low
PO_004132,SUP_016,FAB_029,9155,9.89,90542.95,2025-01-23,2025-02-10,2025-02-13,18,21,3,0,85.21,Medium
PO_004133,SUP_005,FAB_014,3940,19.38,76357.2,2024-07-09,2024-08-10,2024-08-10,32,32,0,1,95.57,Low
PO_004134,SUP_025,FAB_012,13487,13.62,183692.94,2024-03-29,2024-04-16,2024-04-16,18,18,0,1,91.06,Low
PO_004135,SUP_012,FAB_027,17420,12.77,222453.4,2025-09-16,2025-10-21,2025-10-21,35,35,0,1,100.0,Low
PO_004136,SUP_003,FAB_028,6185,18.9,116896.5,2024-12-28,2025-01-12,2025-01-13,15,16,1,0,97.52,Medium
PO_004137,SUP_002,FAB_028,15677,16.61,260394.97,2025-08-20,2025-09-17,2025-09-17,28,28,0,1,98.48,Low
PO_004138,SUP_008,FAB_023,5942,6.73,39989.66,2025-10-06,2025-11-07,2025-11-20,32,45,13,0,100.0,High
PO_004139,SUP_017,FAB_013,6493,11.71,76033.03,2024-02-13,2024-03-21,2024-04-12,37,59,22,0,91.44,High
PO_004140,SUP_019,FAB_014,13118,19.06,250029.08,2024-09-09,2024-09-25,2024-09-26,16,17,1,0,95.31,Medium
PO_004141,SUP_022,FAB_011,18402,6.02,110780.04,2024-07-20,2024-08-03,2024-08-03,14,14,0,1,90.42,Low
PO_004142,SUP_017,FAB_018,12301,10.55,129775.55,2025-10-30,2025-12-01,2025-12-06,32,37,5,0,90.84,Medium
PO_004143,SUP_020,FAB_030,10266,15.13,155324.58,2024-08-15,2024-09-03,2024-09-03,19,19,0,1,92.69,Low
PO_004144,SUP_023,FAB_019,18941,15.67,296805.47,2025-11-03,2025-11-19,2025-11-28,16,25,9,0,85.62,High
PO_004145,SUP_002,FAB_030,14512,15.39,223339.68,2025-01-01,2025-02-07,2025-02-10,37,40,3,0,95.73,Medium
PO_004146,SUP_013,FAB_022,11545,5.44,62804.8,2024-01-15,2024-02-24,2024-02-24,40,40,0,1,94.04,Low
PO_004147,SUP_021,FAB_019,13385,17.9,239591.5,2025-03-19,2025-04-16,2025-04-16,28,28,0,1,93.02,Low
PO_004148,SUP_013,FAB_023,8285,6.49,53769.65,2024-10-20,2024-11-09,2024-11-17,20,28,8,0,94.69,High
PO_004149,SUP_014,FAB_014,9325,17.09,159364.25,2024-11-11,2024-12-10,2024-12-21,29,40,11,0,87.44,High
PO_004150,SUP_019,FAB_028,4306,16.65,71694.9,2024-01-02,2024-02-06,2024-02-06,35,35,0,1,93.53,Low
PO_004151,SUP_011,FAB_002,6297,14.61,91999.17,2025-09-08,2025-09-26,2025-09-26,18,18,0,1,91.81,Low
