markdown_id,sku_id,period,original_price,discount_percentage,discounted_price,units_sold_post_markdown,remaining_unallocated_stock
MKD_00793,SKU_0018,2026-W42,118.5,25,88.88,1426,1409
MKD_00794,SKU_0039,2026-W01,40.93,35,26.6,627,753
MKD_00795,SKU_0011,2026-W04,47.94,15,40.75,2007,638
MKD_00796,SKU_0034,2026-W08,104.29,50,52.15,2863,742
MKD_00797,SKU_0029,2026-W51,108.48,50,54.24,2712,1291
MKD_00798,SKU_0014,2026-W18,85.17,25,63.88,1950,1373
MKD_00799,SKU_0042,2026-W45,140.72,50,70.36,1389,1339
MKD_00800,SKU_0011,2026-W13,47.94,50,23.97,2463,1365
MKD_00801,SKU_0042,2026-W33,140.72,50,70.36,344,311
MKD_00802,SKU_0012,2026-W25,126.0,50,63.0,2635,1355
MKD_00803,SKU_0013,2026-W03,146.12,15,124.2,1611,737
MKD_00804,SKU_0029,2026-W18,108.48,50,54.24,991,689
MKD_00805,SKU_0040,2026-W20,51.26,35,33.32,881,1251
MKD_00806,SKU_0012,2026-W33,126.0,15,107.1,1085,416
MKD_00807,SKU_0022,2026-W06,102.42,35,66.57,948,868
MKD_00808,SKU_0026,2026-W31,34.16,15,29.04,2955,1199
MKD_00809,SKU_0012,2026-W11,126.0,50,63.0,2780,1039
MKD_00810,SKU_0012,2026-W16,126.0,15,107.1,2076,1360
MKD_00811,SKU_0045,2026-W36,58.35,15,49.6,1914,976
MKD_00812,SKU_0002,2026-W09,98.56,25,73.92,2700,923
MKD_00813,SKU_0015,2026-W27,25.27,15,21.48,1756,198
MKD_00814,SKU_0008,2026-W18,132.98,25,99.73,544,705
MKD_00815,SKU_0043,2026-W48,135.18,15,114.9,1155,739
MKD_00816,SKU_0007,2026-W27,107.37,50,53.69,316,1461
MKD_00817,SKU_0044,2026-W08,122.8,50,61.4,1121,1123
MKD_00818,SKU_0031,2026-W40,117.8,50,58.9,1187,1164
MKD_00819,SKU_0025,2026-W02,82.15,35,53.4,1372,1053
MKD_00820,SKU_0002,2026-W10,98.56,35,64.06,477,1452
MKD_00821,SKU_0035,2026-W52,121.39,50,60.7,1955,708
MKD_00822,SKU_0032,2026-W13,114.7,50,57.35,1790,1315
MKD_00823,SKU_0044,2026-W16,122.8,35,79.82,356,255
MKD_00824,SKU_0010,2026-W25,48.95,25,36.71,2775,716
MKD_00825,SKU_0008,2026-W16,132.98,35,86.44,2995,762
MKD_00826,SKU_0017,2026-W08,44.35,25,33.26,2366,1064
MKD_00827,SKU_0001,2026-W49,53.09,35,34.51,464,1371
MKD_00828,SKU_0036,2026-W10,93.96,25,70.47,567,932
MKD_00829,SKU_0009,2026-W40,32.58,35,21.18,1209,455
MKD_00830,SKU_0012,2026-W01,126.0,35,81.9,2432,703
MKD_00831,SKU_0041,2026-W42,122.51,15,104.13,2339,703
MKD_00832,SKU_0037,2026-W34,34.41,25,25.81,1295,642
MKD_00833,SKU_0006,2026-W09,123.08,50,61.54,1293,398
MKD_00834,SKU_0021,2026-W33,75.47,25,56.6,2346,665
MKD_00835,SKU_0020,2026-W09,131.42,15,111.71,2632,330
MKD_00836,SKU_0013,2026-W09,146.12,25,109.59,921,1080
MKD_00837,SKU_0028,2026-W14,44.72,15,38.01,2701,469
MKD_00838,SKU_0008,2026-W27,132.98,15,113.03,1638,1125
MKD_00839,SKU_0049,2026-W25,105.19,15,89.41,1356,536
MKD_00840,SKU_0041,2026-W51,122.51,35,79.63,1658,229
MKD_00841,SKU_0009,2026-W26,32.58,50,16.29,1266,330
MKD_00842,SKU_0034,2026-W21,104.29,15,88.65,2382,601
MKD_00843,SKU_0001,2026-W26,53.09,50,26.55,2694,159
MKD_00844,SKU_0043,2026-W25,135.18,35,87.87,1119,747
MKD_00845,SKU_0002,2026-W31,98.56,50,49.28,1252,323
MKD_00846,SKU_0036,2026-W40,93.96,35,61.07,1266,1058
MKD_00847,SKU_0030,2026-W16,142.37,35,92.54,1193,819
MKD_00848,SKU_0039,2026-W41,40.93,35,26.6,482,1267
MKD_00849,SKU_0021,2026-W13,75.47,25,56.6,994,1420
MKD_00850,SKU_0018,2026-W13,118.5,25,88.88,1641,139
MKD_00851,SKU_0026,2026-W20,34.16,35,22.2,1296,546
MKD_00852,SKU_0047,2026-W11,63.15,15,53.68,1626,644
MKD_00853,SKU_0032,2026-W43,114.7,15,97.5,1021,1069
MKD_00854,SKU_0035,2026-W51,121.39,15,103.18,1912,873
MKD_00855,SKU_0017,2026-W36,44.35,35,28.83,1794,1415
MKD_00856,SKU_0027,2026-W51,141.66,50,70.83,2540,871
MKD_00857,SKU_0033,2026-W26,88.18,25,66.14,2349,830
MKD_00858,SKU_0046,2026-W08,132.32,35,86.01,903,1083
MKD_00859,SKU_0050,2026-W48,142.4,15,121.04,690,311
MKD_00860,SKU_0034,2026-W27,104.29,25,78.22,529,909
MKD_00861,SKU_0015,2026-W01,25.27,50,12.63,2981,756
MKD_00862,SKU_0022,2026-W23,102.42,35,66.57,1977,789
MKD_00863,SKU_0007,2026-W18,107.37,35,69.79,2860,282
MKD_00864,SKU_0018,2026-W15,118.5,25,88.88,2504,956
MKD_00865,SKU_0005,2026-W21,92.4,35,60.06,387,1344
MKD_00866,SKU_0020,2026-W15,131.42,15,111.71,2913,1436
MKD_00867,SKU_0036,2026-W10,93.96,25,70.47,1753,1154
MKD_00868,SKU_0005,2026-W46,92.4,35,60.06,438,273
MKD_00869,SKU_0041,2026-W07,122.51,15,104.13,797,1281
MKD_00870,SKU_0002,2026-W03,98.56,35,64.06,1539,730
MKD_00871,SKU_0047,2026-W43,63.15,25,47.36,2523,308
MKD_00872,SKU_0027,2026-W21,141.66,35,92.08,2364,171
MKD_00873,SKU_0042,2026-W03,140.72,15,119.61,2892,912
MKD_00874,SKU_0045,2026-W22,58.35,25,43.76,1760,306
MKD_00875,SKU_0038,2026-W51,129.32,50,64.66,886,916
MKD_00876,SKU_0013,2026-W46,146.12,35,94.98,1417,831
MKD_00877,SKU_0021,2026-W24,75.47,50,37.73,2559,424
MKD_00878,SKU_0019,2026-W27,87.86,50,43.93,2582,378
MKD_00879,SKU_0045,2026-W35,58.35,35,37.93,1337,831
MKD_00880,SKU_0038,2026-W09,129.32,50,64.66,910,198
MKD_00881,SKU_0024,2026-W08,58.2,15,49.47,651,885
MKD_00882,SKU_0002,2026-W09,98.56,15,83.78,2052,1161
MKD_00883,SKU_0020,2026-W31,131.42,50,65.71,2177,1112
MKD_00884,SKU_0028,2026-W38,44.72,15,38.01,1024,197
MKD_00885,SKU_0009,2026-W26,32.58,50,16.29,1314,1000
MKD_00886,SKU_0029,2026-W23,108.48,35,70.51,1779,1458
MKD_00887,SKU_0050,2026-W40,142.4,50,71.2,1517,575
MKD_00888,SKU_0007,2026-W25,107.37,25,80.53,1864,1010
MKD_00889,SKU_0006,2026-W26,123.08,15,104.62,972,833
MKD_00890,SKU_0013,2026-W12,146.12,35,94.98,853,1342
MKD_00891,SKU_0015,2026-W11,25.27,50,12.63,2652,1431
MKD_00892,SKU_0006,2026-W41,123.08,50,61.54,2695,511
MKD_00893,SKU_0043,2026-W22,135.18,50,67.59,2783,611
MKD_00894,SKU_0041,2026-W41,122.51,50,61.26,837,1079
MKD_00895,SKU_0023,2026-W14,141.84,15,120.56,618,769
MKD_00896,SKU_0034,2026-W10,104.29,50,52.15,395,1066
MKD_00897,SKU_0005,2026-W34,92.4,25,69.3,2642,615
MKD_00898,SKU_0031,2026-W43,117.8,50,58.9,2568,788
MKD_00899,SKU_0020,2026-W29,131.42,15,111.71,2697,632
MKD_00900,SKU_0023,2026-W40,141.84,25,106.38,1169,660
MKD_00901,SKU_0006,2026-W12,123.08,15,104.62,1194,935
MKD_00902,SKU_0020,2026-W45,131.42,50,65.71,1041,1424
MKD_00903,SKU_0035,2026-W04,121.39,35,78.9,1837,1274
MKD_00904,SKU_0026,2026-W45,34.16,50,17.08,937,112
MKD_00905,SKU_0026,2026-W30,34.16,35,22.2,1559,111
MKD_00906,SKU_0046,2026-W24,132.32,35,86.01,366,558
MKD_00907,SKU_0031,2026-W01,117.8,35,76.57,808,938
MKD_00908,SKU_0001,2026-W24,53.09,35,34.51,2304,188
MKD_00909,SKU_0018,2026-W33,118.5,50,59.25,2126,1468
MKD_00910,SKU_0005,2026-W15,92.4,25,69.3,2264,461
MKD_00911,SKU_0036,2026-W46,93.96,50,46.98,1271,840
MKD_00912,SKU_0032,2026-W34,114.7,50,57.35,1765,988
MKD_00913,SKU_0017,2026-W40,44.35,25,33.26,1992,811
MKD_00914,SKU_0014,2026-W40,85.17,15,72.39,1580,681
MKD_00915,SKU_0031,2026-W32,117.8,15,100.13,2096,619
MKD_00916,SKU_0047,2026-W28,63.15,15,53.68,2455,965
MKD_00917,SKU_0032,2026-W45,114.7,35,74.56,1437,1176
MKD_00918,SKU_0037,2026-W08,34.41,50,17.2,1677,311
MKD_00919,SKU_0043,2026-W01,135.18,50,67.59,371,1239
MKD_00920,SKU_0001,2026-W19,53.09,35,34.51,1134,844
MKD_00921,SKU_0048,2026-W22,74.81,25,56.11,734,103
MKD_00922,SKU_0004,2026-W43,89.27,50,44.63,2229,168
MKD_00923,SKU_0047,2026-W41,63.15,50,31.57,2068,150
MKD_00924,SKU_0016,2026-W49,77.88,35,50.62,1800,554
MKD_00925,SKU_0002,2026-W42,98.56,15,83.78,2176,1403
MKD_00926,SKU_0013,2026-W06,146.12,35,94.98,1773,417
MKD_00927,SKU_0031,2026-W49,117.8,35,76.57,930,274
MKD_00928,SKU_0010,2026-W16,48.95,15,41.61,1122,221
MKD_00929,SKU_0039,2026-W16,40.93,35,26.6,2453,212
MKD_00930,SKU_0008,2026-W35,132.98,15,113.03,2313,820
MKD_00931,SKU_0050,2026-W30,142.4,25,106.8,1517,318
MKD_00932,SKU_0012,2026-W02,126.0,50,63.0,400,430
MKD_00933,SKU_0028,2026-W18,44.72,50,22.36,1702,1500
MKD_00934,SKU_0049,2026-W05,105.19,50,52.59,2438,1266
MKD_00935,SKU_0041,2026-W09,122.51,35,79.63,420,884
MKD_00936,SKU_0010,2026-W35,48.95,35,31.82,2490,1035
MKD_00937,SKU_0033,2026-W43,88.18,25,66.14,426,429
MKD_00938,SKU_0049,2026-W23,105.19,25,78.89,1098,979
MKD_00939,SKU_0023,2026-W10,141.84,35,92.2,935,144
MKD_00940,SKU_0021,2026-W52,75.47,25,56.6,2504,687
MKD_00941,SKU_0034,2026-W15,104.29,15,88.65,333,456
MKD_00942,SKU_0023,2026-W23,141.84,15,120.56,2208,336
MKD_00943,SKU_0026,2026-W39,34.16,15,29.04,1688,709
MKD_00944,SKU_0027,2026-W10,141.66,50,70.83,1076,1323
MKD_00945,SKU_0001,2026-W20,53.09,35,34.51,735,1219
MKD_00946,SKU_0024,2026-W29,58.2,15,49.47,586,258
MKD_00947,SKU_0014,2026-W42,85.17,25,63.88,1712,236
MKD_00948,SKU_0017,2026-W16,44.35,50,22.18,1778,695
MKD_00949,SKU_0030,2026-W24,142.37,50,71.19,2494,667
MKD_00950,SKU_0035,2026-W20,121.39,35,78.9,2176,937
MKD_00951,SKU_0012,2026-W28,126.0,15,107.1,2623,573
MKD_00952,SKU_0046,2026-W50,132.32,35,86.01,2390,899
MKD_00953,SKU_0032,2026-W30,114.7,25,86.03,369,1491
MKD_00954,SKU_0012,2026-W46,126.0,15,107.1,2744,1077
MKD_00955,SKU_0026,2026-W31,34.16,15,29.04,1363,510
MKD_00956,SKU_0009,2026-W20,32.58,50,16.29,642,1084
MKD_00957,SKU_0011,2026-W24,47.94,25,35.95,1784,345
MKD_00958,SKU_0019,2026-W36,87.86,35,57.11,2382,772
MKD_00959,SKU_0002,2026-W35,98.56,15,83.78,1043,1298
MKD_00960,SKU_0038,2026-W40,129.32,15,109.92,680,120
MKD_00961,SKU_0007,2026-W11,107.37,15,91.26,1850,602
MKD_00962,SKU_0038,2026-W01,129.32,15,109.92,718,1332
MKD_00963,SKU_0038,2026-W29,129.32,15,109.92,1254,1262
MKD_00964,SKU_0018,2026-W20,118.5,25,88.88,301,535
MKD_00965,SKU_0039,2026-W28,40.93,15,34.79,303,1026
MKD_00966,SKU_0043,2026-W05,135.18,50,67.59,2483,1045
MKD_00967,SKU_0012,2026-W04,126.0,50,63.0,1076,632
MKD_00968,SKU_0021,2026-W44,75.47,15,64.15,1825,1216
MKD_00969,SKU_0049,2026-W43,105.19,25,78.89,477,451
MKD_00970,SKU_0017,2026-W26,44.35,35,28.83,2714,682
MKD_00971,SKU_0041,2026-W40,122.51,25,91.88,2885,1064
MKD_00972,SKU_0019,2026-W10,87.86,25,65.89,1628,1104
MKD_00973,SKU_0032,2026-W01,114.7,25,86.03,1566,1418
MKD_00974,SKU_0009,2026-W18,32.58,15,27.69,1615,519
MKD_00975,SKU_0033,2026-W52,88.18,25,66.14,1106,591
MKD_00976,SKU_0011,2026-W14,47.94,15,40.75,449,240
MKD_00977,SKU_0038,2026-W36,129.32,25,96.99,1872,1403
MKD_00978,SKU_0033,2026-W09,88.18,25,66.14,1927,1054
MKD_00979,SKU_0012,2026-W22,126.0,25,94.5,2020,305
MKD_00980,SKU_0005,2026-W13,92.4,35,60.06,1981,301
MKD_00981,SKU_0019,2026-W21,87.86,50,43.93,1889,382
MKD_00982,SKU_0038,2026-W36,129.32,50,64.66,2524,406
MKD_00983,SKU_0016,2026-W22,77.88,35,50.62,1157,244
MKD_00984,SKU_0035,2026-W19,121.39,35,78.9,1561,899
MKD_00985,SKU_0039,2026-W20,40.93,15,34.79,2407,1176
MKD_00986,SKU_0013,2026-W26,146.12,35,94.98,1116,683
MKD_00987,SKU_0032,2026-W28,114.7,15,97.5,2565,1418
MKD_00988,SKU_0034,2026-W07,104.29,15,88.65,2233,1037
MKD_00989,SKU_0006,2026-W35,123.08,15,104.62,2069,1316
MKD_00990,SKU_0026,2026-W17,34.16,35,22.2,462,910
MKD_00991,SKU_0024,2026-W04,58.2,15,49.47,896,504
MKD_00992,SKU_0024,2026-W47,58.2,50,29.1,1540,270
MKD_00993,SKU_0020,2026-W31,131.42,15,111.71,2157,325
MKD_00994,SKU_0017,2026-W06,44.35,25,33.26,392,750
MKD_00995,SKU_0020,2026-W22,131.42,25,98.56,651,491
MKD_00996,SKU_0029,2026-W33,108.48,15,92.21,1257,634
MKD_00997,SKU_0038,2026-W45,129.32,50,64.66,2681,1273
MKD_00998,SKU_0010,2026-W40,48.95,25,36.71,717,220
MKD_00999,SKU_0046,2026-W29,132.32,15,112.47,2127,1209
MKD_01000,SKU_0024,2026-W40,58.2,35,37.83,2872,1326
MKD_01001,SKU_0006,2026-W33,123.08,25,92.31,2712,1483
MKD_01002,SKU_0044,2026-W08,122.8,25,92.1,2192,988
MKD_01003,SKU_0038,2026-W52,129.32,50,64.66,537,565
MKD_01004,SKU_0035,2026-W17,121.39,25,91.04,2311,1175
MKD_01005,SKU_0028,2026-W27,44.72,25,33.54,1424,964
MKD_01006,SKU_0006,2026-W08,123.08,50,61.54,1659,1434
MKD_01007,SKU_0042,2026-W05,140.72,15,119.61,2479,942
MKD_01008,SKU_0002,2026-W01,98.56,35,64.06,1271,769
MKD_01009,SKU_0003,2026-W42,53.62,15,45.58,2343,1194
MKD_01010,SKU_0050,2026-W05,142.4,50,71.2,695,622
MKD_01011,SKU_0002,2026-W28,98.56,50,49.28,2150,141
MKD_01012,SKU_0015,2026-W43,25.27,35,16.43,2203,142
MKD_01013,SKU_0003,2026-W26,53.62,25,40.21,1082,1089
MKD_01014,SKU_0020,2026-W51,131.42,50,65.71,1457,868
MKD_01015,SKU_0010,2026-W43,48.95,25,36.71,1723,188
MKD_01016,SKU_0042,2026-W17,140.72,50,70.36,2172,991
MKD_01017,SKU_0011,2026-W37,47.94,15,40.75,2543,1275
MKD_01018,SKU_0048,2026-W48,74.81,25,56.11,2525,543
MKD_01019,SKU_0048,2026-W37,74.81,35,48.63,1240,127
MKD_01020,SKU_0005,2026-W33,92.4,50,46.2,1343,1257
MKD_01021,SKU_0029,2026-W29,108.48,15,92.21,570,1308
MKD_01022,SKU_0038,2026-W24,129.32,25,96.99,2279,769
MKD_01023,SKU_0008,2026-W30,132.98,15,113.03,617,617
MKD_01024,SKU_0019,2026-W13,87.86,15,74.68,1469,464
MKD_01025,SKU_0035,2026-W21,121.39,50,60.7,2888,928
MKD_01026,SKU_0029,2026-W45,108.48,25,81.36,763,317
MKD_01027,SKU_0050,2026-W08,142.4,15,121.04,2205,886
MKD_01028,SKU_0025,2026-W12,82.15,15,69.83,2102,1353
MKD_01029,SKU_0006,2026-W27,123.08,25,92.31,609,804
MKD_01030,SKU_0018,2026-W40,118.5,15,100.72,2402,1447
MKD_01031,SKU_0024,2026-W39,58.2,50,29.1,639,110
MKD_01032,SKU_0015,2026-W20,25.27,25,18.95,2591,349
MKD_01033,SKU_0004,2026-W16,89.27,15,75.88,1083,739
MKD_01034,SKU_0041,2026-W14,122.51,35,79.63,2651,486
MKD_01035,SKU_0008,2026-W20,132.98,50,66.49,831,395
MKD_01036,SKU_0006,2026-W24,123.08,50,61.54,2686,1126
MKD_01037,SKU_0007,2026-W24,107.37,15,91.26,2253,1256
MKD_01038,SKU_0049,2026-W13,105.19,15,89.41,1885,1481
MKD_01039,SKU_0029,2026-W16,108.48,35,70.51,2112,1342
MKD_01040,SKU_0010,2026-W25,48.95,15,41.61,1284,1365
MKD_01041,SKU_0025,2026-W17,82.15,25,61.61,2438,252
MKD_01042,SKU_0032,2026-W40,114.7,25,86.03,2318,312
MKD_01043,SKU_0014,2026-W06,85.17,15,72.39,1641,1154
MKD_01044,SKU_0011,2026-W04,47.94,35,31.16,2506,697
MKD_01045,SKU_0014,2026-W43,85.17,35,55.36,1053,291
MKD_01046,SKU_0047,2026-W11,63.15,15,53.68,688,1218
MKD_01047,SKU_0047,2026-W35,63.15,25,47.36,2450,444
MKD_01048,SKU_0038,2026-W17,129.32,15,109.92,1732,736
MKD_01049,SKU_0030,2026-W42,142.37,15,121.01,1611,678
MKD_01050,SKU_0016,2026-W12,77.88,25,58.41,682,415
MKD_01051,SKU_0021,2026-W42,75.47,35,49.06,1501,493
MKD_01052,SKU_0010,2026-W19,48.95,35,31.82,1181,1348
MKD_01053,SKU_0012,2026-W04,126.0,25,94.5,2210,1153
MKD_01054,SKU_0042,2026-W02,140.72,15,119.61,1653,160
MKD_01055,SKU_0036,2026-W47,93.96,35,61.07,515,1207
MKD_01056,SKU_0045,2026-W26,58.35,15,49.6,2872,1044
MKD_01057,SKU_0011,2026-W49,47.94,25,35.95,1176,923
MKD_01058,SKU_0038,2026-W24,129.32,25,96.99,709,189
MKD_01059,SKU_0030,2026-W33,142.37,25,106.78,1831,228
MKD_01060,SKU_0021,2026-W19,75.47,25,56.6,2874,534
MKD_01061,SKU_0024,2026-W31,58.2,50,29.1,2726,684
MKD_01062,SKU_0005,2026-W19,92.4,35,60.06,324,1360
MKD_01063,SKU_0020,2026-W07,131.42,50,65.71,2120,667
MKD_01064,SKU_0024,2026-W27,58.2,35,37.83,1100,1100
MKD_01065,SKU_0036,2026-W08,93.96,15,79.87,2431,1092
MKD_01066,SKU_0007,2026-W06,107.37,35,69.79,1229,117
MKD_01067,SKU_0001,2026-W13,53.09,50,26.55,1515,172
MKD_01068,SKU_0038,2026-W52,129.32,50,64.66,695,458
MKD_01069,SKU_0042,2026-W25,140.72,25,105.54,909,1500
MKD_01070,SKU_0015,2026-W08,25.27,50,12.63,2525,327
MKD_01071,SKU_0024,2026-W38,58.2,50,29.1,2211,1006
MKD_01072,SKU_0027,2026-W09,141.66,35,92.08,1125,1057
MKD_01073,SKU_0034,2026-W03,104.29,35,67.79,2155,1253
MKD_01074,SKU_0046,2026-W42,132.32,15,112.47,2895,729
MKD_01075,SKU_0030,2026-W23,142.37,35,92.54,941,503
MKD_01076,SKU_0049,2026-W50,105.19,15,89.41,1296,526
MKD_01077,SKU_0045,2026-W41,58.35,35,37.93,381,315
MKD_01078,SKU_0012,2026-W11,126.0,25,94.5,2631,111
MKD_01079,SKU_0004,2026-W49,89.27,15,75.88,776,432
MKD_01080,SKU_0018,2026-W18,118.5,25,88.88,734,1390
MKD_01081,SKU_0023,2026-W09,141.84,25,106.38,642,441
MKD_01082,SKU_0006,2026-W05,123.08,35,80.0,723,189
MKD_01083,SKU_0036,2026-W45,93.96,15,79.87,2774,1210
MKD_01084,SKU_0037,2026-W04,34.41,35,22.37,1888,933
MKD_01085,SKU_0024,2026-W22,58.2,25,43.65,1920,292
MKD_01086,SKU_0046,2026-W04,132.32,35,86.01,399,1223
MKD_01087,SKU_0047,2026-W20,63.15,15,53.68,1734,364
MKD_01088,SKU_0042,2026-W01,140.72,50,70.36,1948,1197
MKD_01089,SKU_0038,2026-W52,129.32,25,96.99,659,1090
MKD_01090,SKU_0048,2026-W17,74.81,35,48.63,2315,133
MKD_01091,SKU_0031,2026-W39,117.8,35,76.57,1660,454
MKD_01092,SKU_0009,2026-W39,32.58,35,21.18,2834,640
MKD_01093,SKU_0043,2026-W26,135.18,50,67.59,1238,1265
MKD_01094,SKU_0008,2026-W02,132.98,50,66.49,493,1019
MKD_01095,SKU_0026,2026-W06,34.16,35,22.2,2012,767
MKD_01096,SKU_0044,2026-W02,122.8,50,61.4,598,813
MKD_01097,SKU_0009,2026-W04,32.58,35,21.18,2010,601
MKD_01098,SKU_0049,2026-W20,105.19,35,68.37,751,1399
MKD_01099,SKU_0046,2026-W29,132.32,50,66.16,2453,1391
MKD_01100,SKU_0022,2026-W02,102.42,25,76.81,1433,723
MKD_01101,SKU_0021,2026-W30,75.47,50,37.73,1712,1420
MKD_01102,SKU_0038,2026-W36,129.32,15,109.92,2872,926
MKD_01103,SKU_0016,2026-W41,77.88,25,58.41,1530,528
MKD_01104,SKU_0013,2026-W01,146.12,35,94.98,2497,1442
MKD_01105,SKU_0023,2026-W08,141.84,15,120.56,820,1051
MKD_01106,SKU_0017,2026-W25,44.35,15,37.7,884,961
MKD_01107,SKU_0048,2026-W12,74.81,35,48.63,401,795
MKD_01108,SKU_0028,2026-W01,44.72,50,22.36,1666,1278
MKD_01109,SKU_0037,2026-W10,34.41,25,25.81,2936,231
MKD_01110,SKU_0037,2026-W50,34.41,50,17.2,1415,922
MKD_01111,SKU_0024,2026-W14,58.2,50,29.1,2884,1187
MKD_01112,SKU_0010,2026-W27,48.95,35,31.82,2753,194
MKD_01113,SKU_0011,2026-W41,47.94,50,23.97,1911,287
MKD_01114,SKU_0045,2026-W46,58.35,50,29.18,1992,1200
MKD_01115,SKU_0006,2026-W33,123.08,25,92.31,2608,338
MKD_01116,SKU_0002,2026-W42,98.56,25,73.92,461,1215
MKD_01117,SKU_0032,2026-W03,114.7,35,74.56,1017,1190
MKD_01118,SKU_0038,2026-W27,129.32,25,96.99,1663,1420
MKD_01119,SKU_0047,2026-W03,63.15,15,53.68,1320,231
MKD_01120,SKU_0040,2026-W35,51.26,15,43.57,1594,1035
MKD_01121,SKU_0036,2026-W21,93.96,25,70.47,2445,655
MKD_01122,SKU_0010,2026-W02,48.95,25,36.71,2398,1411
MKD_01123,SKU_0025,2026-W09,82.15,35,53.4,517,1029
MKD_01124,SKU_0032,2026-W34,114.7,35,74.56,1894,198
MKD_01125,SKU_0012,2026-W49,126.0,35,81.9,1966,575
MKD_01126,SKU_0031,2026-W06,117.8,15,100.13,2883,894
MKD_01127,SKU_0038,2026-W44,129.32,15,109.92,2790,996
MKD_01128,SKU_0010,2026-W16,48.95,50,24.48,1004,1443
MKD_01129,SKU_0033,2026-W24,88.18,35,57.32,2316,1045
MKD_01130,SKU_0038,2026-W18,129.32,50,64.66,2577,621
MKD_01131,SKU_0048,2026-W34,74.81,15,63.59,1777,437
MKD_01132,SKU_0049,2026-W34,105.19,25,78.89,2007,276
MKD_01133,SKU_0039,2026-W29,40.93,25,30.7,903,936
MKD_01134,SKU_0001,2026-W22,53.09,50,26.55,2258,988
MKD_01135,SKU_0033,2026-W50,88.18,25,66.14,2835,1331
MKD_01136,SKU_0050,2026-W31,142.4,50,71.2,901,1171
MKD_01137,SKU_0012,2026-W07,126.0,35,81.9,2856,1044
MKD_01138,SKU_0033,2026-W33,88.18,50,44.09,477,638
MKD_01139,SKU_0011,2026-W33,47.94,50,23.97,2741,431
MKD_01140,SKU_0021,2026-W29,75.47,50,37.73,932,707
MKD_01141,SKU_0008,2026-W19,132.98,35,86.44,806,1380
MKD_01142,SKU_0024,2026-W05,58.2,50,29.1,2246,993
MKD_01143,SKU_0011,2026-W37,47.94,50,23.97,1858,1047
MKD_01144,SKU_0012,2026-W24,126.0,25,94.5,2289,976
MKD_01145,SKU_0049,2026-W22,105.19,35,68.37,1676,235
MKD_01146,SKU_0017,2026-W24,44.35,50,22.18,2784,1303
MKD_01147,SKU_0033,2026-W05,88.18,25,66.14,1400,509
MKD_01148,SKU_0004,2026-W15,89.27,35,58.03,948,310
MKD_01149,SKU_0035,2026-W07,121.39,25,91.04,2949,843
MKD_01150,SKU_0044,2026-W03,122.8,25,92.1,1639,1461
MKD_01151,SKU_0033,2026-W50,88.18,50,44.09,1809,638
MKD_01152,SKU_0035,2026-W15,121.39,25,91.04,2361,1250
MKD_01153,SKU_0003,2026-W32,53.62,50,26.81,745,1336
MKD_01154,SKU_0007,2026-W19,107.37,50,53.69,1010,844
MKD_01155,SKU_0006,2026-W40,123.08,50,61.54,2209,772
MKD_01156,SKU_0043,2026-W25,135.18,50,67.59,2242,307
MKD_01157,SKU_0050,2026-W42,142.4,50,71.2,1792,356
MKD_01158,SKU_0020,2026-W40,131.42,15,111.71,2171,818
MKD_01159,SKU_0034,2026-W07,104.29,50,52.15,1309,1440
MKD_01160,SKU_0050,2026-W18,142.4,25,106.8,2227,632
MKD_01161,SKU_0043,2026-W03,135.18,35,87.87,498,708
MKD_01162,SKU_0020,2026-W35,131.42,15,111.71,1766,1394
MKD_01163,SKU_0004,2026-W48,89.27,15,75.88,2057,174
MKD_01164,SKU_0013,2026-W32,146.12,15,124.2,2987,1319
MKD_01165,SKU_0034,2026-W16,104.29,35,67.79,1841,576
MKD_01166,SKU_0018,2026-W06,118.5,50,59.25,1620,977
MKD_01167,SKU_0021,2026-W39,75.47,50,37.73,1090,698
MKD_01168,SKU_0002,2026-W36,98.56,35,64.06,1911,1338
MKD_01169,SKU_0048,2026-W35,74.81,25,56.11,1383,246
MKD_01170,SKU_0013,2026-W02,146.12,50,73.06,2112,1168
MKD_01171,SKU_0031,2026-W15,117.8,15,100.13,2997,489
MKD_01172,SKU_0004,2026-W18,89.27,15,75.88,571,329
MKD_01173,SKU_0033,2026-W25,88.18,25,66.14,2886,215
MKD_01174,SKU_0028,2026-W50,44.72,15,38.01,1891,1180
MKD_01175,SKU_0011,2026-W31,47.94,15,40.75,2836,1003
MKD_01176,SKU_0027,2026-W42,141.66,35,92.08,1935,1123
MKD_01177,SKU_0002,2026-W32,98.56,35,64.06,1522,445
MKD_01178,SKU_0001,2026-W03,53.09,35,34.51,2951,225
MKD_01179,SKU_0035,2026-W01,121.39,15,103.18,449,228
MKD_01180,SKU_0034,2026-W27,104.29,25,78.22,316,917
MKD_01181,SKU_0012,2026-W08,126.0,15,107.1,798,1359
MKD_01182,SKU_0039,2026-W51,40.93,15,34.79,1870,1197
MKD_01183,SKU_0036,2026-W01,93.96,50,46.98,2784,182
MKD_01184,SKU_0038,2026-W52,129.32,15,109.92,1561,434
MKD_01185,SKU_0016,2026-W27,77.88,25,58.41,2912,947
MKD_01186,SKU_0015,2026-W23,25.27,35,16.43,1942,732
MKD_01187,SKU_0022,2026-W41,102.42,15,87.06,2861,643
MKD_01188,SKU_0050,2026-W46,142.4,15,121.04,2260,1312
MKD_01189,SKU_0044,2026-W52,122.8,35,79.82,903,1419
