forecast_id,sku_id,region,period,forecasted_demand_units,confidence_interval_pct
FCT_002066,SKU_0025,North_America,2027-M02,6120,0.83
FCT_002067,SKU_0029,Asia_Pacific,2027-M09,6715,0.88
FCT_002068,SKU_0009,Europe,2026-M08,13398,0.93
FCT_002069,SKU_0019,Asia_Pacific,2026-M03,1899,0.94
FCT_002070,SKU_0043,Asia_Pacific,2027-M01,13827,0.82
FCT_002071,SKU_0014,Europe,2026-M11,9748,0.84
FCT_002072,SKU_0002,North_America,2026-M06,6411,0.85
FCT_002073,SKU_0048,Europe,2026-M01,14909,0.94
FCT_002074,SKU_0040,North_America,2026-M08,13305,0.92
FCT_002075,SKU_0029,Europe,2027-M05,5639,0.9
FCT_002076,SKU_0020,North_America,2027-M11,2270,0.94
FCT_002077,SKU_0044,Asia_Pacific,2027-M06,10726,0.91
FCT_002078,SKU_0034,Latin_America,2027-M08,9056,0.81
FCT_002079,SKU_0039,Europe,2026-M07,5172,0.84
FCT_002080,SKU_0014,North_America,2027-M11,8875,0.83
FCT_002081,SKU_0039,Europe,2027-M04,3044,0.83
FCT_002082,SKU_0018,Europe,2026-M07,7221,0.88
FCT_002083,SKU_0039,Europe,2026-M05,5946,0.81
FCT_002084,SKU_0042,Europe,2026-M04,2300,0.91
FCT_002085,SKU_0032,Europe,2027-M06,4417,0.81
FCT_002086,SKU_0018,Europe,2026-M05,11212,0.94
FCT_002087,SKU_0032,Asia_Pacific,2026-M04,4097,0.88
FCT_002088,SKU_0038,Europe,2026-M07,7739,0.88
FCT_002089,SKU_0038,Europe,2027-M04,16039,0.94
FCT_002090,SKU_0047,Europe,2027-M07,11715,0.85
FCT_002091,SKU_0038,Europe,2026-M05,9406,0.89
FCT_002092,SKU_0045,Europe,2026-M06,2664,0.91
FCT_002093,SKU_0010,Latin_America,2026-M11,6316,0.81
FCT_002094,SKU_0023,Latin_America,2027-M02,2582,0.9
FCT_002095,SKU_0047,North_America,2026-M08,7655,0.82
FCT_002096,SKU_0017,North_America,2027-M11,12014,0.86
FCT_002097,SKU_0019,North_America,2027-M05,5377,0.93
FCT_002098,SKU_0028,North_America,2027-M11,3304,0.88
FCT_002099,SKU_0009,Europe,2027-M04,6138,0.88
FCT_002100,SKU_0021,Asia_Pacific,2027-M08,4364,0.9
FCT_002101,SKU_0023,Asia_Pacific,2027-M02,2919,0.92
FCT_002102,SKU_0007,Asia_Pacific,2026-M06,11581,0.83
FCT_002103,SKU_0044,Asia_Pacific,2027-M09,3991,0.85
FCT_002104,SKU_0009,Europe,2026-M05,16901,0.9
FCT_002105,SKU_0014,Europe,2026-M10,10570,0.92
FCT_002106,SKU_0049,Europe,2026-M02,2120,0.91
FCT_002107,SKU_0024,Latin_America,2027-M05,5052,0.82
FCT_002108,SKU_0039,North_America,2026-M11,8604,0.85
FCT_002109,SKU_0048,North_America,2026-M04,4785,0.95
FCT_002110,SKU_0035,Latin_America,2027-M11,3195,0.91
FCT_002111,SKU_0003,North_America,2027-M08,10624,0.9
FCT_002112,SKU_0032,Europe,2027-M09,9811,0.88
FCT_002113,SKU_0040,North_America,2026-M05,11657,0.92
FCT_002114,SKU_0024,Asia_Pacific,2027-M05,1590,0.94
FCT_002115,SKU_0009,Latin_America,2027-M06,16360,0.83
FCT_002116,SKU_0050,Latin_America,2026-M11,3040,0.85
FCT_002117,SKU_0043,North_America,2027-M11,7119,0.86
FCT_002118,SKU_0039,Latin_America,2026-M09,8144,0.9
FCT_002119,SKU_0026,Europe,2026-M02,1871,0.82
FCT_002120,SKU_0027,Asia_Pacific,2026-M12,5920,0.91
FCT_002121,SKU_0006,Asia_Pacific,2026-M06,3498,0.94
FCT_002122,SKU_0040,Asia_Pacific,2027-M10,5001,0.91
FCT_002123,SKU_0009,North_America,2026-M11,4647,0.83
FCT_002124,SKU_0047,North_America,2027-M04,9413,0.84
FCT_002125,SKU_0039,Asia_Pacific,2026-M09,7315,0.86
FCT_002126,SKU_0020,North_America,2026-M08,6315,0.89
FCT_002127,SKU_0010,Latin_America,2026-M10,9083,0.81
FCT_002128,SKU_0006,Asia_Pacific,2027-M01,14618,0.83
FCT_002129,SKU_0018,Asia_Pacific,2026-M09,4116,0.8
FCT_002130,SKU_0047,North_America,2026-M05,13136,0.9
FCT_002131,SKU_0014,North_America,2026-M08,2502,0.95
FCT_002132,SKU_0048,Asia_Pacific,2026-M04,3107,0.82
FCT_002133,SKU_0003,Asia_Pacific,2027-M08,12212,0.81
FCT_002134,SKU_0013,Latin_America,2027-M04,13915,0.94
FCT_002135,SKU_0034,Asia_Pacific,2027-M06,11454,0.82
FCT_002136,SKU_0009,Latin_America,2027-M09,2605,0.92
FCT_002137,SKU_0039,North_America,2026-M10,13868,0.89
FCT_002138,SKU_0018,North_America,2026-M10,3183,0.81
FCT_002139,SKU_0042,North_America,2027-M01,11458,0.94
FCT_002140,SKU_0047,Asia_Pacific,2027-M10,6716,0.84
FCT_002141,SKU_0002,Europe,2027-M11,10639,0.9
FCT_002142,SKU_0032,Latin_America,2027-M02,4235,0.95
FCT_002143,SKU_0017,North_America,2026-M08,3905,0.85
FCT_002144,SKU_0050,Latin_America,2026-M10,5185,0.86
FCT_002145,SKU_0028,North_America,2026-M08,9087,0.83
FCT_002146,SKU_0049,Latin_America,2026-M04,14712,0.9
FCT_002147,SKU_0045,Asia_Pacific,2026-M02,12335,0.83
FCT_002148,SKU_0046,North_America,2026-M06,9853,0.93
FCT_002149,SKU_0033,Asia_Pacific,2027-M05,13433,0.91
FCT_002150,SKU_0036,North_America,2026-M04,4387,0.89
FCT_002151,SKU_0048,Europe,2027-M09,9715,0.86
FCT_002152,SKU_0020,North_America,2026-M07,11808,0.83
FCT_002153,SKU_0046,North_America,2027-M01,4095,0.93
FCT_002154,SKU_0009,North_America,2026-M10,3507,0.92
FCT_002155,SKU_0035,Latin_America,2026-M08,8659,0.92
FCT_002156,SKU_0034,Asia_Pacific,2027-M09,4012,0.94
FCT_002157,SKU_0004,North_America,2027-M10,6645,0.86
FCT_002158,SKU_0014,North_America,2026-M07,5539,0.89
FCT_002159,SKU_0006,Europe,2026-M11,6694,0.81
FCT_002160,SKU_0001,Europe,2026-M11,12324,0.83
FCT_002161,SKU_0012,Latin_America,2027-M12,15373,0.84
FCT_002162,SKU_0024,Europe,2026-M05,4733,0.93
FCT_002163,SKU_0037,Asia_Pacific,2027-M12,4077,0.82
FCT_002164,SKU_0027,Europe,2026-M07,3124,0.94
FCT_002165,SKU_0045,North_America,2026-M12,13167,0.86
FCT_002166,SKU_0026,Europe,2026-M03,9902,0.86
FCT_002167,SKU_0050,Europe,2026-M01,4457,0.88
FCT_002168,SKU_0005,Europe,2027-M10,11191,0.91
FCT_002169,SKU_0029,North_America,2026-M09,5143,0.94
FCT_002170,SKU_0027,Latin_America,2027-M11,14349,0.84
FCT_002171,SKU_0028,North_America,2026-M07,8093,0.95
FCT_002172,SKU_0017,North_America,2026-M07,2291,0.9
FCT_002173,SKU_0044,Europe,2027-M10,6930,0.9
FCT_002174,SKU_0031,North_America,2027-M02,4925,0.88
FCT_002175,SKU_0028,North_America,2026-M05,10468,0.85
FCT_002176,SKU_0029,Asia_Pacific,2027-M07,12832,0.9
FCT_002177,SKU_0025,North_America,2027-M01,2692,0.88
FCT_002178,SKU_0035,Latin_America,2027-M04,10498,0.9
FCT_002179,SKU_0034,Latin_America,2026-M12,2541,0.88
FCT_002180,SKU_0037,North_America,2027-M11,2469,0.91
FCT_002181,SKU_0043,Europe,2027-M04,3327,0.89
FCT_002182,SKU_0015,Latin_America,2027-M10,13115,0.92
FCT_002183,SKU_0035,Latin_America,2026-M05,7218,0.87
FCT_002184,SKU_0043,North_America,2026-M07,5416,0.95
FCT_002185,SKU_0043,Europe,2026-M05,5576,0.81
FCT_002186,SKU_0035,Asia_Pacific,2027-M04,14803,0.82
FCT_002187,SKU_0002,Europe,2026-M08,4855,0.86
FCT_002188,SKU_0015,Asia_Pacific,2027-M10,5867,0.86
FCT_002189,SKU_0043,North_America,2026-M05,1632,0.82
FCT_002190,SKU_0012,Europe,2027-M06,4106,0.82
FCT_002191,SKU_0001,Europe,2026-M10,6348,0.84
FCT_002192,SKU_0036,Europe,2026-M09,14624,0.91
FCT_002193,SKU_0019,North_America,2026-M11,7829,0.84
FCT_002194,SKU_0035,Asia_Pacific,2026-M05,4852,0.83
FCT_002195,SKU_0020,Latin_America,2027-M07,6748,0.83
FCT_002196,SKU_0045,Asia_Pacific,2026-M03,2659,0.94
FCT_002197,SKU_0033,North_America,2026-M03,9705,0.93
FCT_002198,SKU_0025,Asia_Pacific,2026-M06,7247,0.89
FCT_002199,SKU_0042,Europe,2027-M11,17650,0.81
FCT_002200,SKU_0029,Europe,2026-M10,5945,0.9
FCT_002201,SKU_0032,Asia_Pacific,2027-M11,10979,0.9
FCT_002202,SKU_0016,North_America,2026-M06,4057,0.8
FCT_002203,SKU_0023,Latin_America,2027-M01,2690,0.9
FCT_002204,SKU_0024,Asia_Pacific,2026-M11,15333,0.94
FCT_002205,SKU_0008,Europe,2027-M02,10546,0.93
FCT_002206,SKU_0019,Latin_America,2026-M09,8109,0.83
FCT_002207,SKU_0027,Asia_Pacific,2026-M09,9328,0.88
FCT_002208,SKU_0018,Latin_America,2027-M03,9168,0.92
FCT_002209,SKU_0023,Asia_Pacific,2027-M01,5549,0.87
FCT_002210,SKU_0012,Europe,2027-M09,10632,0.85
FCT_002211,SKU_0002,Europe,2026-M07,5758,0.87
FCT_002212,SKU_0038,Latin_America,2027-M03,5351,0.95
FCT_002213,SKU_0013,North_America,2027-M08,6084,0.9
FCT_002214,SKU_0027,Latin_America,2026-M08,3373,0.87
FCT_002215,SKU_0050,Europe,2027-M06,13138,0.94
FCT_002216,SKU_0003,Latin_America,2027-M01,5712,0.81
FCT_002217,SKU_0044,North_America,2027-M08,8050,0.91
FCT_002218,SKU_0015,North_America,2027-M03,3649,0.93
FCT_002219,SKU_0019,North_America,2026-M10,12547,0.89
FCT_002220,SKU_0021,Europe,2026-M06,5298,0.83
FCT_002221,SKU_0034,Europe,2027-M10,2574,0.86
FCT_002222,SKU_0037,North_America,2026-M08,11208,0.86
FCT_002223,SKU_0022,Europe,2026-M04,13737,0.83
FCT_002224,SKU_0003,Asia_Pacific,2026-M12,3669,0.88
FCT_002225,SKU_0006,North_America,2027-M10,6791,0.91
FCT_002226,SKU_0025,Europe,2026-M11,3232,0.86
FCT_002227,SKU_0024,Asia_Pacific,2026-M10,8182,0.93
FCT_002228,SKU_0048,Latin_America,2027-M11,5837,0.82
FCT_002229,SKU_0010,North_America,2027-M02,10086,0.85
FCT_002230,SKU_0050,Europe,2027-M09,2955,0.94
FCT_002231,SKU_0033,Asia_Pacific,2026-M11,5138,0.93
FCT_002232,SKU_0048,Asia_Pacific,2027-M11,11555,0.82
FCT_002233,SKU_0004,Europe,2027-M02,4832,0.87
FCT_002234,SKU_0042,Europe,2026-M08,2085,0.86
FCT_002235,SKU_0032,Asia_Pacific,2026-M08,5047,0.91
FCT_002236,SKU_0027,Latin_America,2026-M05,4593,0.94
FCT_002237,SKU_0021,Latin_America,2027-M11,4248,0.81
FCT_002238,SKU_0032,Latin_America,2027-M01,7062,0.93
FCT_002239,SKU_0011,Latin_America,2026-M10,12705,0.87
FCT_002240,SKU_0017,Europe,2027-M02,12276,0.83
FCT_002241,SKU_0037,North_America,2026-M07,12750,0.81
FCT_002242,SKU_0048,Europe,2027-M07,6394,0.94
FCT_002243,SKU_0018,Latin_America,2027-M12,3259,0.8
FCT_002244,SKU_0008,North_America,2027-M11,11125,0.92
FCT_002245,SKU_0036,North_America,2027-M11,5831,0.84
FCT_002246,SKU_0041,Europe,2027-M01,1869,0.85
FCT_002247,SKU_0033,North_America,2027-M07,9737,0.85
FCT_002248,SKU_0025,Europe,2026-M10,4230,0.85
FCT_002249,SKU_0033,Asia_Pacific,2026-M10,4397,0.94
FCT_002250,SKU_0042,Europe,2026-M07,3453,0.92
FCT_002251,SKU_0032,Asia_Pacific,2027-M04,4100,0.87
FCT_002252,SKU_0032,Asia_Pacific,2026-M07,3619,0.8
FCT_002253,SKU_0005,Europe,2027-M12,13912,0.95
FCT_002254,SKU_0032,Asia_Pacific,2026-M05,5287,0.84
FCT_002255,SKU_0040,Latin_America,2027-M08,9278,0.85
FCT_002256,SKU_0046,Europe,2027-M10,4088,0.85
FCT_002257,SKU_0011,North_America,2027-M04,1608,0.94
FCT_002258,SKU_0031,North_America,2027-M01,3641,0.9
FCT_002259,SKU_0027,Europe,2026-M11,9416,0.91
FCT_002260,SKU_0011,North_America,2026-M05,4167,0.8
FCT_002261,SKU_0048,Asia_Pacific,2026-M08,7023,0.94
FCT_002262,SKU_0048,North_America,2027-M04,2047,0.82
FCT_002263,SKU_0038,North_America,2027-M06,12623,0.92
FCT_002264,SKU_0031,Latin_America,2026-M06,6692,0.93
FCT_002265,SKU_0010,Europe,2026-M04,6126,0.8
FCT_002266,SKU_0021,Latin_America,2026-M08,5473,0.85
FCT_002267,SKU_0048,North_America,2026-M05,2637,0.86
FCT_002268,SKU_0022,Asia_Pacific,2026-M06,4700,0.87
FCT_002269,SKU_0011,Asia_Pacific,2027-M10,15174,0.93
FCT_002270,SKU_0005,Latin_America,2027-M03,5101,0.91
FCT_002271,SKU_0012,Asia_Pacific,2027-M11,8973,0.86
FCT_002272,SKU_0008,North_America,2026-M08,4498,0.92
FCT_002273,SKU_0022,Latin_America,2026-M04,10454,0.94
FCT_002274,SKU_0021,North_America,2027-M04,4696,0.83
FCT_002275,SKU_0031,Asia_Pacific,2027-M01,4417,0.93
FCT_002276,SKU_0020,North_America,2027-M08,16005,0.92
FCT_002277,SKU_0048,Latin_America,2026-M07,4810,0.89
FCT_002278,SKU_0021,North_America,2026-M05,3812,0.88
FCT_002279,SKU_0042,Asia_Pacific,2026-M09,6472,0.88
FCT_002280,SKU_0001,Latin_America,2027-M04,5504,0.89
FCT_002281,SKU_0038,North_America,2027-M09,2129,0.91
FCT_002282,SKU_0018,Latin_America,2026-M02,5775,0.94
FCT_002283,SKU_0001,Latin_America,2026-M05,5426,0.92
FCT_002284,SKU_0048,Asia_Pacific,2026-M05,4024,0.86
FCT_002285,SKU_0006,Europe,2027-M02,5704,0.85
FCT_002286,SKU_0044,North_America,2026-M12,3477,0.91
FCT_002287,SKU_0027,Europe,2027-M08,2444,0.89
FCT_002288,SKU_0021,Latin_America,2026-M07,5004,0.86
FCT_002289,SKU_0004,Latin_America,2026-M01,2984,0.93
FCT_002290,SKU_0040,Asia_Pacific,2027-M06,11457,0.81
FCT_002291,SKU_0045,Latin_America,2026-M11,6937,0.88
FCT_002292,SKU_0015,North_America,2026-M02,8359,0.85
FCT_002293,SKU_0036,North_America,2027-M04,2889,0.88
FCT_002294,SKU_0008,North_America,2026-M07,2735,0.9
FCT_002295,SKU_0050,Asia_Pacific,2027-M11,4280,0.91
FCT_002296,SKU_0005,Europe,2026-M02,5606,0.85
FCT_002297,SKU_0049,Latin_America,2026-M05,12680,0.83
FCT_002298,SKU_0028,Europe,2027-M03,8111,0.88
FCT_002299,SKU_0031,Europe,2026-M11,5376,0.91
FCT_002300,SKU_0045,Europe,2027-M03,3914,0.87
FCT_002301,SKU_0014,Europe,2026-M06,3020,0.93
FCT_002302,SKU_0022,Europe,2027-M11,2572,0.91
FCT_002303,SKU_0017,Latin_America,2027-M08,5608,0.9
FCT_002304,SKU_0024,North_America,2027-M02,4324,0.94
FCT_002305,SKU_0028,Latin_America,2027-M08,5669,0.89
FCT_002306,SKU_0014,Europe,2027-M01,11966,0.9
FCT_002307,SKU_0002,Asia_Pacific,2027-M03,3285,0.92
FCT_002308,SKU_0003,Latin_America,2027-M10,4031,0.84
FCT_002309,SKU_0047,Asia_Pacific,2027-M06,7656,0.9
FCT_002310,SKU_0036,Asia_Pacific,2027-M10,8019,0.83
FCT_002311,SKU_0036,Latin_America,2026-M07,6491,0.92
FCT_002312,SKU_0012,Asia_Pacific,2026-M08,3149,0.84
FCT_002313,SKU_0019,Europe,2027-M02,5729,0.88
FCT_002314,SKU_0004,Europe,2027-M01,5356,0.82
FCT_002315,SKU_0050,Europe,2027-M07,6567,0.85
FCT_002316,SKU_0010,North_America,2027-M01,8317,0.93
FCT_002317,SKU_0030,Latin_America,2027-M02,2363,0.89
FCT_002318,SKU_0040,Asia_Pacific,2027-M09,2616,0.86
FCT_002319,SKU_0009,Europe,2027-M05,6534,0.92
FCT_002320,SKU_0015,Asia_Pacific,2026-M02,5659,0.93
FCT_002321,SKU_0029,Asia_Pacific,2026-M04,5579,0.9
FCT_002322,SKU_0041,Latin_America,2027-M04,8865,0.95
FCT_002323,SKU_0040,Europe,2027-M11,3523,0.86
FCT_002324,SKU_0010,Latin_America,2026-M06,3466,0.93
FCT_002325,SKU_0040,North_America,2027-M05,11412,0.93
FCT_002326,SKU_0041,Latin_America,2026-M05,6813,0.8
FCT_002327,SKU_0017,Europe,2027-M01,7538,0.85
FCT_002328,SKU_0045,Latin_America,2026-M10,12050,0.94
FCT_002329,SKU_0041,Asia_Pacific,2027-M04,14782,0.83
FCT_002330,SKU_0043,Latin_America,2027-M08,4196,0.81
FCT_002331,SKU_0037,Europe,2027-M10,2472,0.84
FCT_002332,SKU_0018,Latin_America,2026-M03,11054,0.95
FCT_002333,SKU_0002,North_America,2026-M01,8807,0.84
FCT_002334,SKU_0031,Europe,2026-M10,6895,0.89
FCT_002335,SKU_0001,Asia_Pacific,2027-M03,5261,0.83
FCT_002336,SKU_0047,Asia_Pacific,2027-M09,5933,0.86
FCT_002337,SKU_0018,North_America,2026-M06,9676,0.86
FCT_002338,SKU_0038,Latin_America,2026-M03,6967,0.82
FCT_002339,SKU_0033,Latin_America,2027-M08,9109,0.87
FCT_002340,SKU_0047,Europe,2027-M11,4416,0.84
FCT_002341,SKU_0007,North_America,2027-M08,8914,0.89
FCT_002342,SKU_0047,North_America,2027-M05,12755,0.83
FCT_002343,SKU_0040,Latin_America,2026-M12,4750,0.85
FCT_002344,SKU_0007,Latin_America,2027-M02,6439,0.89
FCT_002345,SKU_0050,Latin_America,2026-M06,10502,0.9
FCT_002346,SKU_0015,North_America,2026-M03,5167,0.84
FCT_002347,SKU_0050,Asia_Pacific,2026-M08,4014,0.85
FCT_002348,SKU_0012,Asia_Pacific,2026-M05,2299,0.95
FCT_002349,SKU_0050,Latin_America,2027-M01,4354,0.88
FCT_002350,SKU_0028,Europe,2027-M12,3398,0.89
FCT_002351,SKU_0022,Europe,2026-M08,15092,0.81
FCT_002352,SKU_0004,Asia_Pacific,2027-M06,11625,0.88
FCT_002353,SKU_0009,North_America,2026-M06,7500,0.83
FCT_002354,SKU_0002,Latin_America,2027-M12,4757,0.88
FCT_002355,SKU_0017,Asia_Pacific,2027-M06,2386,0.95
FCT_002356,SKU_0047,Latin_America,2026-M12,3580,0.88
FCT_002357,SKU_0042,Latin_America,2027-M03,6412,0.86
FCT_002358,SKU_0028,Asia_Pacific,2027-M06,6363,0.91
FCT_002359,SKU_0001,North_America,2027-M08,6699,0.94
FCT_002360,SKU_0011,Asia_Pacific,2027-M12,12328,0.86
FCT_002361,SKU_0040,Europe,2026-M08,15099,0.86
FCT_002362,SKU_0013,North_America,2026-M09,4542,0.92
FCT_002363,SKU_0050,Asia_Pacific,2026-M07,12701,0.84
FCT_002364,SKU_0004,Asia_Pacific,2027-M09,5148,0.89
FCT_002365,SKU_0029,Latin_America,2027-M02,5251,0.93
FCT_002366,SKU_0009,Asia_Pacific,2026-M06,5493,0.87
FCT_002367,SKU_0046,Latin_America,2027-M03,14100,0.86
FCT_002368,SKU_0006,Asia_Pacific,2026-M01,4647,0.93
FCT_002369,SKU_0014,North_America,2026-M12,7869,0.85
FCT_002370,SKU_0016,Latin_America,2027-M10,1630,0.94
FCT_002371,SKU_0049,North_America,2027-M08,7296,0.91
FCT_002372,SKU_0024,Europe,2027-M05,2393,0.81
FCT_002373,SKU_0022,Europe,2026-M07,8543,0.83
FCT_002374,SKU_0031,North_America,2027-M10,3812,0.94
FCT_002375,SKU_0036,Europe,2027-M02,12701,0.92
FCT_002376,SKU_0001,Asia_Pacific,2026-M01,12803,0.9
FCT_002377,SKU_0013,Asia_Pacific,2027-M07,6917,0.81
FCT_002378,SKU_0009,Latin_America,2026-M04,10819,0.84
FCT_002379,SKU_0017,Asia_Pacific,2027-M09,14074,0.84
FCT_002380,SKU_0028,Asia_Pacific,2027-M09,3089,0.87
FCT_002381,SKU_0032,North_America,2027-M03,4545,0.89
FCT_002382,SKU_0002,North_America,2027-M06,6682,0.94
FCT_002383,SKU_0023,North_America,2027-M12,5443,0.82
FCT_002384,SKU_0047,Europe,2026-M08,5690,0.84
FCT_002385,SKU_0027,Europe,2026-M12,9074,0.82
FCT_002386,SKU_0042,North_America,2026-M01,8119,0.87
FCT_002387,SKU_0001,Europe,2026-M06,6399,0.84
FCT_002388,SKU_0037,Latin_America,2027-M08,15530,0.86
FCT_002389,SKU_0026,North_America,2027-M08,15903,0.89
FCT_002390,SKU_0018,Europe,2026-M09,2877,0.94
FCT_002391,SKU_0020,Asia_Pacific,2026-M12,4070,0.91
FCT_002392,SKU_0048,Europe,2026-M04,4604,0.95
FCT_002393,SKU_0043,Asia_Pacific,2027-M09,12902,0.87
FCT_002394,SKU_0003,Europe,2027-M08,16040,0.91
FCT_002395,SKU_0029,Europe,2026-M06,12395,0.89
FCT_002396,SKU_0035,Latin_America,2027-M05,4755,0.87
FCT_002397,SKU_0034,Europe,2027-M06,11828,0.92
FCT_002398,SKU_0034,Asia_Pacific,2026-M04,12935,0.92
FCT_002399,SKU_0043,Europe,2027-M05,3921,0.8
FCT_002400,SKU_0046,North_America,2026-M01,3976,0.81
FCT_002401,SKU_0041,North_America,2027-M08,9594,0.89
FCT_002402,SKU_0035,Asia_Pacific,2027-M05,14690,0.82
FCT_002403,SKU_0008,Europe,2027-M10,5118,0.92
FCT_002404,SKU_0028,Latin_America,2026-M12,3276,0.95
FCT_002405,SKU_0028,Europe,2026-M02,4587,0.87
FCT_002406,SKU_0042,Latin_America,2027-M12,5573,0.88
FCT_002407,SKU_0030,North_America,2026-M12,6180,0.86
FCT_002408,SKU_0009,Europe,2026-M11,6457,0.86
FCT_002409,SKU_0047,Europe,2026-M07,5394,0.86
FCT_002410,SKU_0002,Latin_America,2026-M02,8614,0.87
FCT_002411,SKU_0016,North_America,2027-M03,8135,0.87
FCT_002412,SKU_0024,North_America,2027-M01,13307,0.83
FCT_002413,SKU_0002,Asia_Pacific,2026-M02,4659,0.84
FCT_002414,SKU_0019,North_America,2026-M06,3401,0.82
FCT_002415,SKU_0030,Latin_America,2027-M01,4168,0.84
FCT_002416,SKU_0046,Latin_America,2027-M12,2532,0.93
FCT_002417,SKU_0019,Europe,2027-M01,7030,0.85
FCT_002418,SKU_0005,Latin_America,2026-M03,2800,0.85
FCT_002419,SKU_0043,Latin_America,2026-M12,15134,0.84
FCT_002420,SKU_0011,Asia_Pacific,2026-M02,9396,0.85
FCT_002421,SKU_0019,North_America,2027-M01,13752,0.84
FCT_002422,SKU_0006,Asia_Pacific,2027-M06,5934,0.91
FCT_002423,SKU_0040,Latin_America,2026-M09,4697,0.92
FCT_002424,SKU_0048,Latin_America,2027-M08,6853,0.94
FCT_002425,SKU_0037,Europe,2027-M12,4369,0.85
FCT_002426,SKU_0029,Asia_Pacific,2027-M11,3118,0.93
FCT_002427,SKU_0032,North_America,2027-M12,12946,0.92
FCT_002428,SKU_0002,Europe,2026-M12,9795,0.91
FCT_002429,SKU_0021,Europe,2027-M03,2982,0.83
FCT_002430,SKU_0033,Latin_America,2026-M12,4462,0.91
FCT_002431,SKU_0016,Asia_Pacific,2027-M03,14154,0.87
FCT_002432,SKU_0045,North_America,2027-M02,13531,0.81
FCT_002433,SKU_0010,North_America,2027-M10,12991,0.85
FCT_002434,SKU_0007,North_America,2026-M12,3317,0.93
FCT_002435,SKU_0009,Europe,2026-M10,5675,0.94
FCT_002436,SKU_0042,North_America,2027-M06,4708,0.9
FCT_002437,SKU_0010,Europe,2027-M04,7929,0.85
FCT_002438,SKU_0013,Latin_America,2026-M11,2434,0.89
FCT_002439,SKU_0020,Latin_America,2027-M11,4073,0.93
FCT_002440,SKU_0010,Europe,2026-M05,5218,0.82
FCT_002441,SKU_0006,Asia_Pacific,2027-M09,13719,0.88
FCT_002442,SKU_0011,Latin_America,2026-M06,2661,0.8
FCT_002443,SKU_0044,Latin_America,2026-M11,4391,0.81
FCT_002444,SKU_0007,Latin_America,2027-M01,5480,0.94
FCT_002445,SKU_0025,Asia_Pacific,2026-M01,2887,0.88
FCT_002446,SKU_0035,Europe,2027-M04,8626,0.85
FCT_002447,SKU_0022,Latin_America,2027-M04,16238,0.85
FCT_002448,SKU_0034,Latin_America,2027-M02,7016,0.9
FCT_002449,SKU_0028,Europe,2026-M03,13851,0.86
FCT_002450,SKU_0035,Europe,2026-M05,7375,0.89
FCT_002451,SKU_0022,Latin_America,2026-M05,8567,0.82
FCT_002452,SKU_0012,Europe,2026-M04,4750,0.8
FCT_002453,SKU_0050,North_America,2027-M10,2278,0.82
FCT_002454,SKU_0020,North_America,2026-M09,4614,0.83
FCT_002455,SKU_0002,Latin_America,2026-M03,3314,0.88
FCT_002456,SKU_0027,Latin_America,2027-M05,4656,0.83
FCT_002457,SKU_0045,Europe,2026-M03,2743,0.9
FCT_002458,SKU_0016,Europe,2027-M08,10539,0.93
FCT_002459,SKU_0042,North_America,2027-M09,7404,0.9
FCT_002460,SKU_0025,Europe,2026-M06,4815,0.91
FCT_002461,SKU_0001,North_America,2026-M12,10691,0.81
FCT_002462,SKU_0002,Asia_Pacific,2026-M03,5905,0.95
FCT_002463,SKU_0033,Asia_Pacific,2026-M06,8348,0.91
FCT_002464,SKU_0042,Latin_America,2026-M02,12102,0.88
FCT_002465,SKU_0036,Latin_America,2027-M08,3561,0.81
FCT_002466,SKU_0024,Europe,2026-M11,12076,0.86
FCT_002467,SKU_0014,Asia_Pacific,2027-M07,7282,0.81
FCT_002468,SKU_0013,Latin_America,2026-M10,3149,0.89
FCT_002469,SKU_0027,Europe,2026-M09,6222,0.87
FCT_002470,SKU_0021,Asia_Pacific,2027-M02,11826,0.91
FCT_002471,SKU_0026,Latin_America,2027-M03,15093,0.8
FCT_002472,SKU_0046,North_America,2027-M09,3869,0.87
FCT_002473,SKU_0004,Latin_America,2027-M07,15758,0.87
FCT_002474,SKU_0029,Asia_Pacific,2026-M08,11416,0.87
FCT_002475,SKU_0049,North_America,2026-M12,6241,0.91
FCT_002476,SKU_0004,Asia_Pacific,2027-M07,10028,0.85
FCT_002477,SKU_0017,North_America,2026-M09,7982,0.93
FCT_002478,SKU_0021,Europe,2026-M01,6703,0.94
FCT_002479,SKU_0028,North_America,2026-M09,2672,0.92
FCT_002480,SKU_0044,Latin_America,2026-M10,5002,0.85
FCT_002481,SKU_0025,North_America,2027-M06,15038,0.82
FCT_002482,SKU_0016,Latin_America,2027-M12,1849,0.89
FCT_002483,SKU_0046,Latin_America,2026-M02,4579,0.83
FCT_002484,SKU_0036,Europe,2027-M01,12899,0.89
FCT_002485,SKU_0020,Latin_America,2026-M08,12518,0.9
FCT_002486,SKU_0026,North_America,2026-M12,3161,0.93
FCT_002487,SKU_0032,Asia_Pacific,2027-M05,2855,0.91
FCT_002488,SKU_0032,North_America,2026-M02,5199,0.9
FCT_002489,SKU_0023,North_America,2026-M03,8190,0.92
FCT_002490,SKU_0037,Latin_America,2026-M12,3449,0.86
FCT_002491,SKU_0037,Europe,2026-M02,1978,0.92
FCT_002492,SKU_0043,North_America,2026-M09,8445,0.87
FCT_002493,SKU_0043,Europe,2026-M11,12009,0.89
