route_id,dc_id,store_id,transit_lead_time_days,transportation_cost_per_unit,expedited_cost_per_unit
ROUTE_00899,DC_05,STORE_0079,5,2.59,6.29
ROUTE_00900,DC_01,STORE_0010,6,2.7,8.25
ROUTE_00901,DC_02,STORE_0029,7,3.05,11.67
ROUTE_00902,DC_03,STORE_0067,4,2.88,8.61
ROUTE_00903,DC_04,STORE_0056,4,2.12,6.03
ROUTE_00904,DC_05,STORE_0072,3,4.42,5.22
ROUTE_00905,DC_03,STORE_0055,5,3.95,10.72
ROUTE_00906,DC_04,STORE_0027,1,1.74,11.23
ROUTE_00907,DC_01,STORE_0007,5,2.17,7.63
ROUTE_00908,DC_04,STORE_0061,2,2.64,9.23
ROUTE_00909,DC_02,STORE_0053,5,3.66,8.44
ROUTE_00910,DC_01,STORE_0092,2,3.64,11.79
ROUTE_00911,DC_05,STORE_0035,3,1.2,5.89
ROUTE_00912,DC_02,STORE_0084,2,2.35,11.38
ROUTE_00913,DC_05,STORE_0056,5,0.89,8.89
ROUTE_00914,DC_04,STORE_0062,3,4.39,11.48
ROUTE_00915,DC_04,STORE_0069,4,1.54,7.61
ROUTE_00916,DC_03,STORE_0038,4,3.81,11.82
ROUTE_00917,DC_02,STORE_0065,6,2.17,6.61
ROUTE_00918,DC_04,STORE_0040,7,3.64,6.09
ROUTE_00919,DC_01,STORE_0055,4,2.06,8.43
ROUTE_00920,DC_03,STORE_0092,5,3.2,7.26
ROUTE_00921,DC_02,STORE_0068,5,2.69,10.35
ROUTE_00922,DC_01,STORE_0064,6,2.28,10.62
ROUTE_00923,DC_04,STORE_0051,7,2.39,8.5
ROUTE_00924,DC_01,STORE_0042,4,3.29,6.4
ROUTE_00925,DC_01,STORE_0082,6,2.42,10.17
ROUTE_00926,DC_05,STORE_0018,3,3.75,11.46
ROUTE_00927,DC_04,STORE_0060,6,4.2,7.66
ROUTE_00928,DC_05,STORE_0007,7,0.93,10.62
ROUTE_00929,DC_01,STORE_0022,4,1.57,10.25
ROUTE_00930,DC_01,STORE_0031,4,1.31,7.94
ROUTE_00931,DC_03,STORE_0010,2,4.39,7.19
ROUTE_00932,DC_03,STORE_0061,5,2.94,11.15
ROUTE_00933,DC_02,STORE_0032,3,4.32,5.33
ROUTE_00934,DC_01,STORE_0016,5,3.06,11.88
ROUTE_00935,DC_04,STORE_0037,2,4.07,7.99
ROUTE_00936,DC_04,STORE_0059,6,2.94,6.8
ROUTE_00937,DC_04,STORE_0085,4,1.86,9.16
ROUTE_00938,DC_01,STORE_0045,1,1.59,8.92
ROUTE_00939,DC_02,STORE_0062,7,1.67,9.05
ROUTE_00940,DC_02,STORE_0014,5,3.54,9.83
ROUTE_00941,DC_04,STORE_0092,6,4.41,5.58
ROUTE_00942,DC_01,STORE_0068,4,2.26,9.03
ROUTE_00943,DC_03,STORE_0058,5,1.72,8.86
ROUTE_00944,DC_01,STORE_0017,5,1.53,5.98
ROUTE_00945,DC_04,STORE_0070,1,3.44,8.67
ROUTE_00946,DC_03,STORE_0087,2,2.55,8.6
ROUTE_00947,DC_05,STORE_0001,6,1.52,9.44
ROUTE_00948,DC_03,STORE_0045,1,1.43,10.94
ROUTE_00949,DC_04,STORE_0079,6,3.0,11.45
ROUTE_00950,DC_04,STORE_0095,4,1.14,5.53
ROUTE_00951,DC_04,STORE_0005,1,2.66,11.76
ROUTE_00952,DC_01,STORE_0013,1,3.41,6.41
ROUTE_00953,DC_03,STORE_0045,7,1.43,8.45
ROUTE_00954,DC_03,STORE_0048,6,1.24,8.1
ROUTE_00955,DC_01,STORE_0001,3,4.1,9.92
ROUTE_00956,DC_05,STORE_0090,5,1.55,10.31
ROUTE_00957,DC_05,STORE_0058,6,2.52,9.55
ROUTE_00958,DC_05,STORE_0095,3,1.2,11.98
ROUTE_00959,DC_04,STORE_0061,5,2.44,10.04
ROUTE_00960,DC_05,STORE_0003,5,2.41,7.08
ROUTE_00961,DC_04,STORE_0017,3,3.38,9.03
ROUTE_00962,DC_04,STORE_0058,2,3.58,6.74
ROUTE_00963,DC_03,STORE_0050,7,3.21,9.85
ROUTE_00964,DC_05,STORE_0073,1,4.04,8.34
ROUTE_00965,DC_01,STORE_0087,6,1.38,6.44
ROUTE_00966,DC_05,STORE_0056,3,1.21,5.87
ROUTE_00967,DC_05,STORE_0088,3,2.48,8.3
ROUTE_00968,DC_04,STORE_0073,5,1.54,8.71
ROUTE_00969,DC_05,STORE_0033,5,2.6,8.77
ROUTE_00970,DC_02,STORE_0072,2,1.8,9.18
ROUTE_00971,DC_04,STORE_0012,6,2.32,7.46
ROUTE_00972,DC_03,STORE_0009,7,4.28,5.6
ROUTE_00973,DC_04,STORE_0082,6,2.54,5.56
ROUTE_00974,DC_02,STORE_0069,1,2.13,11.47
ROUTE_00975,DC_03,STORE_0025,4,3.17,10.18
ROUTE_00976,DC_02,STORE_0076,7,4.4,9.98
ROUTE_00977,DC_01,STORE_0087,4,1.58,11.89
ROUTE_00978,DC_03,STORE_0044,1,3.31,10.6
ROUTE_00979,DC_03,STORE_0090,5,2.89,5.52
ROUTE_00980,DC_01,STORE_0065,5,2.71,5.58
ROUTE_00981,DC_04,STORE_0080,7,3.77,10.49
ROUTE_00982,DC_03,STORE_0078,6,2.69,6.0
ROUTE_00983,DC_03,STORE_0068,6,1.58,6.64
ROUTE_00984,DC_01,STORE_0092,6,2.31,11.04
ROUTE_00985,DC_01,STORE_0051,4,1.23,6.65
ROUTE_00986,DC_05,STORE_0071,5,1.18,6.5
ROUTE_00987,DC_05,STORE_0081,5,2.65,7.73
ROUTE_00988,DC_05,STORE_0062,5,3.08,8.47
ROUTE_00989,DC_02,STORE_0036,2,3.86,5.88
ROUTE_00990,DC_02,STORE_0056,6,2.53,7.36
ROUTE_00991,DC_02,STORE_0094,6,2.16,10.6
ROUTE_00992,DC_02,STORE_0060,1,0.86,9.44
ROUTE_00993,DC_05,STORE_0088,5,4.21,8.1
ROUTE_00994,DC_02,STORE_0044,6,2.34,5.53
ROUTE_00995,DC_02,STORE_0082,6,0.83,7.34
ROUTE_00996,DC_03,STORE_0064,1,2.93,10.9
ROUTE_00997,DC_03,STORE_0027,1,4.41,11.75
ROUTE_00998,DC_04,STORE_0058,7,1.28,10.99
ROUTE_00999,DC_05,STORE_0060,1,2.2,6.37
ROUTE_01000,DC_03,STORE_0083,7,2.6,11.45
ROUTE_01001,DC_05,STORE_0034,5,1.65,8.97
ROUTE_01002,DC_04,STORE_0038,1,1.6,6.63
ROUTE_01003,DC_02,STORE_0025,6,4.17,7.85
ROUTE_01004,DC_05,STORE_0022,6,2.89,11.12
ROUTE_01005,DC_02,STORE_0057,7,0.98,5.5
ROUTE_01006,DC_03,STORE_0063,1,4.22,10.87
ROUTE_01007,DC_01,STORE_0007,2,2.69,9.53
ROUTE_01008,DC_02,STORE_0029,1,1.1,9.12
ROUTE_01009,DC_04,STORE_0078,4,3.19,10.84
ROUTE_01010,DC_03,STORE_0023,4,3.84,9.45
ROUTE_01011,DC_04,STORE_0086,5,2.33,7.67
ROUTE_01012,DC_02,STORE_0084,3,1.36,6.23
ROUTE_01013,DC_04,STORE_0056,4,1.61,8.58
ROUTE_01014,DC_02,STORE_0012,2,0.94,11.92
ROUTE_01015,DC_04,STORE_0062,1,1.32,6.43
ROUTE_01016,DC_04,STORE_0069,4,2.85,6.75
ROUTE_01017,DC_02,STORE_0026,5,1.51,10.02
ROUTE_01018,DC_03,STORE_0086,3,3.25,9.91
ROUTE_01019,DC_05,STORE_0020,4,1.71,9.18
ROUTE_01020,DC_03,STORE_0071,7,3.28,5.69
ROUTE_01021,DC_04,STORE_0013,3,2.88,11.32
ROUTE_01022,DC_01,STORE_0004,5,3.54,10.46
ROUTE_01023,DC_02,STORE_0094,5,2.4,11.58
ROUTE_01024,DC_02,STORE_0080,2,1.95,11.65
ROUTE_01025,DC_05,STORE_0008,5,1.79,6.04
ROUTE_01026,DC_03,STORE_0092,3,2.19,5.99
ROUTE_01027,DC_03,STORE_0019,3,4.01,9.99
ROUTE_01028,DC_05,STORE_0066,3,3.2,8.57
ROUTE_01029,DC_01,STORE_0019,6,1.87,6.0
ROUTE_01030,DC_02,STORE_0065,1,1.73,10.5
ROUTE_01031,DC_03,STORE_0080,7,3.56,9.18
ROUTE_01032,DC_04,STORE_0031,1,1.64,5.75
ROUTE_01033,DC_02,STORE_0086,3,4.49,7.9
ROUTE_01034,DC_05,STORE_0001,5,2.22,9.59
ROUTE_01035,DC_03,STORE_0065,5,1.68,11.94
ROUTE_01036,DC_05,STORE_0038,3,3.12,9.68
ROUTE_01037,DC_04,STORE_0001,1,4.32,10.47
ROUTE_01038,DC_04,STORE_0022,4,2.69,7.47
ROUTE_01039,DC_05,STORE_0094,5,3.43,8.26
ROUTE_01040,DC_03,STORE_0089,7,2.64,11.96
ROUTE_01041,DC_04,STORE_0035,1,1.73,5.97
ROUTE_01042,DC_04,STORE_0037,6,0.82,8.91
ROUTE_01043,DC_01,STORE_0003,1,3.23,9.08
ROUTE_01044,DC_01,STORE_0024,6,3.3,11.76
ROUTE_01045,DC_01,STORE_0057,5,2.34,11.4
ROUTE_01046,DC_04,STORE_0051,5,0.8,5.94
ROUTE_01047,DC_03,STORE_0013,1,4.38,9.21
ROUTE_01048,DC_02,STORE_0024,6,2.76,6.14
ROUTE_01049,DC_02,STORE_0091,3,1.29,7.44
ROUTE_01050,DC_02,STORE_0096,1,4.19,5.91
ROUTE_01051,DC_05,STORE_0065,1,3.7,7.35
ROUTE_01052,DC_02,STORE_0071,6,1.72,8.63
ROUTE_01053,DC_02,STORE_0070,6,2.05,9.73
ROUTE_01054,DC_04,STORE_0072,7,2.35,9.32
ROUTE_01055,DC_02,STORE_0094,1,1.39,6.61
ROUTE_01056,DC_03,STORE_0074,5,4.19,9.75
ROUTE_01057,DC_04,STORE_0001,1,1.0,5.13
ROUTE_01058,DC_04,STORE_0067,2,2.13,6.01
ROUTE_01059,DC_03,STORE_0013,6,2.06,8.2
ROUTE_01060,DC_03,STORE_0021,6,4.24,10.61
ROUTE_01061,DC_02,STORE_0095,2,1.97,5.32
ROUTE_01062,DC_01,STORE_0075,1,2.35,5.33
ROUTE_01063,DC_02,STORE_0077,5,4.05,5.38
ROUTE_01064,DC_03,STORE_0013,3,1.29,11.97
ROUTE_01065,DC_01,STORE_0013,6,1.36,8.39
ROUTE_01066,DC_01,STORE_0094,1,1.34,9.16
ROUTE_01067,DC_04,STORE_0082,7,2.53,11.56
ROUTE_01068,DC_03,STORE_0018,3,3.01,10.17
ROUTE_01069,DC_03,STORE_0063,4,2.62,9.09
ROUTE_01070,DC_02,STORE_0039,4,2.8,11.34
ROUTE_01071,DC_02,STORE_0016,6,3.28,9.8
ROUTE_01072,DC_03,STORE_0070,5,3.68,10.93
ROUTE_01073,DC_04,STORE_0013,6,1.27,10.15
ROUTE_01074,DC_04,STORE_0001,4,3.26,10.43
ROUTE_01075,DC_02,STORE_0083,4,4.24,5.74
ROUTE_01076,DC_01,STORE_0015,7,1.31,10.88
ROUTE_01077,DC_05,STORE_0020,5,3.85,5.63
ROUTE_01078,DC_05,STORE_0007,2,1.41,11.75
ROUTE_01079,DC_05,STORE_0026,6,3.54,10.23
ROUTE_01080,DC_04,STORE_0034,4,1.9,6.88
ROUTE_01081,DC_02,STORE_0038,1,1.84,8.72
ROUTE_01082,DC_02,STORE_0092,5,4.33,10.9
ROUTE_01083,DC_05,STORE_0031,2,3.87,10.22
ROUTE_01084,DC_01,STORE_0011,3,2.81,10.44
ROUTE_01085,DC_04,STORE_0096,1,1.38,9.41
ROUTE_01086,DC_03,STORE_0022,5,2.16,10.78
ROUTE_01087,DC_02,STORE_0038,3,2.36,6.6
ROUTE_01088,DC_02,STORE_0022,1,1.08,9.32
ROUTE_01089,DC_03,STORE_0062,1,1.05,10.95
ROUTE_01090,DC_04,STORE_0019,6,4.15,11.27
ROUTE_01091,DC_04,STORE_0029,7,3.16,5.6
ROUTE_01092,DC_05,STORE_0084,1,4.15,9.68
ROUTE_01093,DC_01,STORE_0059,6,2.41,6.64
ROUTE_01094,DC_05,STORE_0048,3,2.38,5.77
ROUTE_01095,DC_02,STORE_0084,7,3.15,5.53
ROUTE_01096,DC_04,STORE_0040,7,4.46,11.97
ROUTE_01097,DC_02,STORE_0014,7,1.27,5.2
ROUTE_01098,DC_04,STORE_0052,2,1.43,8.06
ROUTE_01099,DC_02,STORE_0076,3,4.34,11.8
ROUTE_01100,DC_05,STORE_0037,5,1.7,6.08
ROUTE_01101,DC_04,STORE_0039,6,4.38,6.89
ROUTE_01102,DC_02,STORE_0050,4,1.72,7.36
ROUTE_01103,DC_04,STORE_0065,6,1.61,10.86
ROUTE_01104,DC_02,STORE_0068,2,1.67,5.45
ROUTE_01105,DC_04,STORE_0064,7,1.65,10.2
ROUTE_01106,DC_05,STORE_0083,7,4.42,6.47
ROUTE_01107,DC_03,STORE_0051,5,1.12,9.5
ROUTE_01108,DC_03,STORE_0084,7,2.07,11.5
ROUTE_01109,DC_03,STORE_0072,4,3.2,5.33
ROUTE_01110,DC_04,STORE_0065,6,2.2,10.3
ROUTE_01111,DC_05,STORE_0050,6,4.31,10.1
ROUTE_01112,DC_01,STORE_0062,3,2.24,11.18
ROUTE_01113,DC_02,STORE_0069,4,3.48,6.58
ROUTE_01114,DC_05,STORE_0071,3,1.08,11.04
ROUTE_01115,DC_01,STORE_0085,1,4.49,9.0
ROUTE_01116,DC_03,STORE_0069,7,0.82,9.86
ROUTE_01117,DC_05,STORE_0048,4,3.27,5.37
ROUTE_01118,DC_03,STORE_0055,6,1.47,6.35
ROUTE_01119,DC_05,STORE_0004,2,2.06,7.26
ROUTE_01120,DC_04,STORE_0071,1,2.59,7.0
ROUTE_01121,DC_04,STORE_0025,2,3.27,7.42
ROUTE_01122,DC_03,STORE_0085,4,2.49,8.18
ROUTE_01123,DC_01,STORE_0084,2,4.42,8.26
ROUTE_01124,DC_04,STORE_0087,1,3.09,5.28
ROUTE_01125,DC_03,STORE_0024,3,1.77,9.54
ROUTE_01126,DC_04,STORE_0017,6,4.45,7.13
ROUTE_01127,DC_01,STORE_0055,7,3.44,8.49
ROUTE_01128,DC_05,STORE_0060,3,2.76,9.24
ROUTE_01129,DC_03,STORE_0071,2,2.89,5.31
ROUTE_01130,DC_03,STORE_0065,2,3.77,10.18
ROUTE_01131,DC_01,STORE_0066,2,4.15,10.75
ROUTE_01132,DC_01,STORE_0070,7,1.25,8.63
ROUTE_01133,DC_03,STORE_0005,4,1.19,8.93
ROUTE_01134,DC_05,STORE_0075,4,1.72,9.61
ROUTE_01135,DC_03,STORE_0003,4,3.41,10.14
ROUTE_01136,DC_05,STORE_0072,2,1.95,9.67
ROUTE_01137,DC_02,STORE_0084,2,1.41,11.2
ROUTE_01138,DC_05,STORE_0027,7,0.88,10.48
ROUTE_01139,DC_05,STORE_0080,1,2.45,9.0
ROUTE_01140,DC_02,STORE_0092,5,3.82,10.77
ROUTE_01141,DC_05,STORE_0070,5,4.01,10.52
ROUTE_01142,DC_01,STORE_0096,5,2.1,10.26
ROUTE_01143,DC_02,STORE_0021,4,2.64,8.27
ROUTE_01144,DC_01,STORE_0046,3,3.25,5.35
ROUTE_01145,DC_02,STORE_0060,1,4.16,5.53
ROUTE_01146,DC_05,STORE_0049,2,1.94,9.87
ROUTE_01147,DC_04,STORE_0053,6,1.97,9.13
ROUTE_01148,DC_03,STORE_0026,3,3.61,9.56
ROUTE_01149,DC_03,STORE_0057,3,1.88,5.54
ROUTE_01150,DC_01,STORE_0081,6,2.12,8.91
ROUTE_01151,DC_03,STORE_0047,3,1.73,11.52
ROUTE_01152,DC_04,STORE_0018,2,1.45,5.49
ROUTE_01153,DC_05,STORE_0013,3,3.36,9.73
ROUTE_01154,DC_01,STORE_0014,7,2.72,7.69
ROUTE_01155,DC_02,STORE_0092,3,3.47,5.52
ROUTE_01156,DC_01,STORE_0064,1,4.27,9.2
ROUTE_01157,DC_04,STORE_0099,2,2.65,5.98
ROUTE_01158,DC_02,STORE_0074,3,2.13,7.38
ROUTE_01159,DC_03,STORE_0056,5,3.57,6.2
ROUTE_01160,DC_01,STORE_0034,2,1.79,8.64
ROUTE_01161,DC_05,STORE_0033,1,3.53,7.54
ROUTE_01162,DC_04,STORE_0021,2,0.99,9.3
ROUTE_01163,DC_01,STORE_0088,2,4.47,7.88
ROUTE_01164,DC_05,STORE_0037,3,4.45,7.44
ROUTE_01165,DC_03,STORE_0012,4,3.56,8.31
ROUTE_01166,DC_02,STORE_0037,2,3.3,11.98
ROUTE_01167,DC_02,STORE_0026,5,3.06,7.34
ROUTE_01168,DC_03,STORE_0071,3,2.4,10.75
ROUTE_01169,DC_02,STORE_0062,6,2.31,8.5
ROUTE_01170,DC_02,STORE_0068,4,1.81,11.69
ROUTE_01171,DC_02,STORE_0082,3,4.18,6.96
ROUTE_01172,DC_04,STORE_0032,6,2.17,9.46
ROUTE_01173,DC_05,STORE_0009,3,4.47,8.55
ROUTE_01174,DC_01,STORE_0065,7,1.74,9.8
ROUTE_01175,DC_05,STORE_0036,4,2.38,7.68
ROUTE_01176,DC_02,STORE_0062,2,2.81,5.92
ROUTE_01177,DC_05,STORE_0070,4,1.51,9.67
ROUTE_01178,DC_05,STORE_0019,2,1.21,11.96
ROUTE_01179,DC_05,STORE_0030,2,2.63,9.65
ROUTE_01180,DC_02,STORE_0052,1,1.79,6.2
ROUTE_01181,DC_04,STORE_0077,6,3.06,6.53
ROUTE_01182,DC_04,STORE_0066,5,4.03,9.79
ROUTE_01183,DC_03,STORE_0007,5,3.54,5.62
ROUTE_01184,DC_03,STORE_0081,7,1.23,6.19
ROUTE_01185,DC_02,STORE_0075,3,3.55,11.86
ROUTE_01186,DC_01,STORE_0032,3,3.13,11.92
ROUTE_01187,DC_05,STORE_0078,6,1.51,10.52
ROUTE_01188,DC_01,STORE_0076,7,1.49,9.86
ROUTE_01189,DC_05,STORE_0078,6,1.41,10.28
ROUTE_01190,DC_05,STORE_0021,1,2.48,10.47
ROUTE_01191,DC_05,STORE_0034,3,3.06,8.56
ROUTE_01192,DC_04,STORE_0062,2,3.95,5.88
ROUTE_01193,DC_01,STORE_0014,2,1.21,7.74
ROUTE_01194,DC_05,STORE_0060,2,3.55,11.46
ROUTE_01195,DC_01,STORE_0008,1,0.85,9.2
ROUTE_01196,DC_04,STORE_0015,5,1.31,11.73
ROUTE_01197,DC_05,STORE_0002,5,3.7,6.85
ROUTE_01198,DC_04,STORE_0045,1,4.36,7.56
ROUTE_01199,DC_03,STORE_0052,7,1.06,5.94
ROUTE_01200,DC_02,STORE_0033,4,1.2,5.57
ROUTE_01201,DC_04,STORE_0064,2,3.77,9.29
ROUTE_01202,DC_04,STORE_0092,3,2.06,7.77
ROUTE_01203,DC_04,STORE_0011,3,4.49,10.35
ROUTE_01204,DC_01,STORE_0013,4,3.68,7.66
ROUTE_01205,DC_05,STORE_0049,5,1.58,5.57
ROUTE_01206,DC_01,STORE_0079,5,3.66,9.92
ROUTE_01207,DC_05,STORE_0026,6,3.12,10.99
ROUTE_01208,DC_02,STORE_0073,3,1.37,6.52
ROUTE_01209,DC_04,STORE_0062,3,1.15,5.32
ROUTE_01210,DC_03,STORE_0099,3,0.8,6.83
ROUTE_01211,DC_03,STORE_0095,3,1.31,11.1
ROUTE_01212,DC_03,STORE_0025,5,1.64,8.1
ROUTE_01213,DC_02,STORE_0075,1,3.77,10.01
ROUTE_01214,DC_04,STORE_0016,6,1.58,9.86
ROUTE_01215,DC_05,STORE_0015,6,4.15,11.39
ROUTE_01216,DC_04,STORE_0014,5,1.56,10.48
ROUTE_01217,DC_03,STORE_0078,4,4.02,9.94
ROUTE_01218,DC_03,STORE_0060,1,0.81,10.96
ROUTE_01219,DC_05,STORE_0091,6,3.68,10.71
ROUTE_01220,DC_03,STORE_0078,3,1.99,5.36
ROUTE_01221,DC_02,STORE_0043,6,1.74,9.99
ROUTE_01222,DC_04,STORE_0001,2,2.63,8.91
ROUTE_01223,DC_02,STORE_0089,6,2.99,11.73
ROUTE_01224,DC_03,STORE_0059,4,1.28,8.63
ROUTE_01225,DC_05,STORE_0073,5,1.49,6.97
ROUTE_01226,DC_05,STORE_0002,2,4.1,9.52
ROUTE_01227,DC_01,STORE_0092,7,4.38,7.02
ROUTE_01228,DC_04,STORE_0016,4,2.09,11.47
ROUTE_01229,DC_04,STORE_0041,5,2.97,8.6
ROUTE_01230,DC_04,STORE_0082,5,2.78,10.33
ROUTE_01231,DC_03,STORE_0072,5,4.08,9.86
ROUTE_01232,DC_02,STORE_0070,1,2.72,9.11
ROUTE_01233,DC_04,STORE_0059,7,1.36,8.07
ROUTE_01234,DC_05,STORE_0042,7,0.89,11.36
ROUTE_01235,DC_05,STORE_0091,1,1.95,6.74
ROUTE_01236,DC_03,STORE_0097,7,2.8,8.83
ROUTE_01237,DC_01,STORE_0047,6,2.57,5.53
ROUTE_01238,DC_02,STORE_0031,6,2.99,6.26
ROUTE_01239,DC_05,STORE_0022,5,2.74,5.52
ROUTE_01240,DC_04,STORE_0022,3,3.42,8.72
ROUTE_01241,DC_01,STORE_0012,6,2.67,9.98
ROUTE_01242,DC_02,STORE_0093,5,3.25,7.35
ROUTE_01243,DC_02,STORE_0005,4,3.15,11.4
ROUTE_01244,DC_04,STORE_0084,3,3.22,10.6
ROUTE_01245,DC_03,STORE_0013,5,4.24,9.94
ROUTE_01246,DC_02,STORE_0026,5,3.64,10.84
ROUTE_01247,DC_03,STORE_0079,1,0.85,7.83
ROUTE_01248,DC_04,STORE_0031,7,3.43,5.91
ROUTE_01249,DC_05,STORE_0015,7,2.41,10.33
ROUTE_01250,DC_02,STORE_0020,2,3.99,9.98
ROUTE_01251,DC_05,STORE_0081,5,1.78,11.78
ROUTE_01252,DC_03,STORE_0033,6,3.88,9.13
ROUTE_01253,DC_02,STORE_0091,2,1.29,9.41
ROUTE_01254,DC_05,STORE_0071,6,2.24,8.24
ROUTE_01255,DC_05,STORE_0084,3,1.39,5.08
ROUTE_01256,DC_05,STORE_0045,5,4.13,10.5
ROUTE_01257,DC_04,STORE_0100,7,2.09,10.44
ROUTE_01258,DC_01,STORE_0030,1,3.18,9.65
ROUTE_01259,DC_04,STORE_0030,2,4.46,8.96
ROUTE_01260,DC_02,STORE_0073,7,1.13,11.36
ROUTE_01261,DC_01,STORE_0100,2,3.27,8.06
ROUTE_01262,DC_05,STORE_0005,5,1.25,10.63
ROUTE_01263,DC_02,STORE_0042,3,3.67,11.18
ROUTE_01264,DC_04,STORE_0055,6,3.92,7.22
ROUTE_01265,DC_01,STORE_0062,5,1.23,10.39
ROUTE_01266,DC_04,STORE_0004,3,2.54,5.77
ROUTE_01267,DC_02,STORE_0022,7,2.44,11.94
ROUTE_01268,DC_02,STORE_0030,3,4.18,11.44
ROUTE_01269,DC_02,STORE_0081,3,2.5,6.49
ROUTE_01270,DC_01,STORE_0098,6,2.2,7.01
ROUTE_01271,DC_03,STORE_0051,3,2.0,5.37
ROUTE_01272,DC_01,STORE_0026,2,1.43,7.56
ROUTE_01273,DC_02,STORE_0060,1,4.23,10.75
ROUTE_01274,DC_03,STORE_0006,2,3.57,11.13
ROUTE_01275,DC_01,STORE_0023,4,3.89,8.3
ROUTE_01276,DC_01,STORE_0080,1,1.01,8.0
ROUTE_01277,DC_04,STORE_0006,5,1.32,11.83
ROUTE_01278,DC_05,STORE_0018,7,1.21,10.5
ROUTE_01279,DC_02,STORE_0057,2,4.15,7.47
ROUTE_01280,DC_04,STORE_0043,7,3.59,7.54
ROUTE_01281,DC_05,STORE_0032,6,3.57,6.25
ROUTE_01282,DC_04,STORE_0064,2,1.56,9.41
ROUTE_01283,DC_02,STORE_0023,5,1.5,5.0
ROUTE_01284,DC_03,STORE_0070,7,2.06,5.63
ROUTE_01285,DC_01,STORE_0011,4,0.91,8.61
ROUTE_01286,DC_05,STORE_0049,6,4.03,10.4
ROUTE_01287,DC_01,STORE_0056,3,3.06,10.37
ROUTE_01288,DC_01,STORE_0019,4,3.91,5.5
ROUTE_01289,DC_02,STORE_0024,3,1.45,7.13
ROUTE_01290,DC_03,STORE_0027,1,2.65,6.26
ROUTE_01291,DC_05,STORE_0017,7,1.1,9.52
ROUTE_01292,DC_03,STORE_0053,4,4.46,5.61
ROUTE_01293,DC_02,STORE_0002,1,1.47,8.5
ROUTE_01294,DC_03,STORE_0040,1,2.44,11.47
ROUTE_01295,DC_03,STORE_0037,3,4.17,10.31
ROUTE_01296,DC_02,STORE_0076,4,1.04,9.15
ROUTE_01297,DC_04,STORE_0090,5,1.5,7.2
ROUTE_01298,DC_02,STORE_0033,5,3.0,11.69
ROUTE_01299,DC_02,STORE_0088,6,3.2,11.06
ROUTE_01300,DC_02,STORE_0053,5,3.02,5.69
ROUTE_01301,DC_05,STORE_0085,7,4.3,11.22
ROUTE_01302,DC_02,STORE_0002,3,2.74,6.5
ROUTE_01303,DC_04,STORE_0034,7,4.47,8.72
ROUTE_01304,DC_05,STORE_0007,3,2.74,10.3
ROUTE_01305,DC_04,STORE_0051,6,1.86,11.58
ROUTE_01306,DC_02,STORE_0053,5,1.56,5.03
ROUTE_01307,DC_05,STORE_0015,3,3.48,6.25
ROUTE_01308,DC_01,STORE_0072,7,0.96,5.55
ROUTE_01309,DC_03,STORE_0059,2,2.64,8.75
ROUTE_01310,DC_01,STORE_0006,3,2.3,10.07
ROUTE_01311,DC_02,STORE_0028,5,4.47,5.23
ROUTE_01312,DC_04,STORE_0043,2,2.12,10.18
ROUTE_01313,DC_01,STORE_0044,6,3.89,11.66
ROUTE_01314,DC_03,STORE_0025,3,1.7,7.79
ROUTE_01315,DC_01,STORE_0018,7,2.37,5.57
ROUTE_01316,DC_02,STORE_0096,3,3.48,7.35
ROUTE_01317,DC_03,STORE_0001,3,4.13,9.05
ROUTE_01318,DC_02,STORE_0062,1,1.05,9.62
ROUTE_01319,DC_02,STORE_0062,5,1.03,8.17
ROUTE_01320,DC_05,STORE_0088,7,2.87,6.84
ROUTE_01321,DC_01,STORE_0085,7,2.72,7.55
ROUTE_01322,DC_04,STORE_0026,5,4.41,10.91
ROUTE_01323,DC_03,STORE_0086,5,2.82,10.09
ROUTE_01324,DC_01,STORE_0086,2,2.0,6.69
ROUTE_01325,DC_01,STORE_0044,2,1.49,11.05
ROUTE_01326,DC_01,STORE_0046,6,3.6,10.6
ROUTE_01327,DC_02,STORE_0054,1,3.74,5.0
ROUTE_01328,DC_02,STORE_0037,3,3.43,5.6
ROUTE_01329,DC_04,STORE_0011,5,4.28,8.99
ROUTE_01330,DC_03,STORE_0017,5,4.06,10.24
ROUTE_01331,DC_01,STORE_0043,2,4.07,8.52
ROUTE_01332,DC_04,STORE_0002,1,4.42,5.23
ROUTE_01333,DC_02,STORE_0071,2,1.49,9.66
ROUTE_01334,DC_02,STORE_0036,7,2.9,10.35
ROUTE_01335,DC_05,STORE_0086,4,2.12,8.26
ROUTE_01336,DC_03,STORE_0092,7,3.97,7.16
ROUTE_01337,DC_02,STORE_0052,2,1.38,11.71
ROUTE_01338,DC_03,STORE_0091,1,1.63,9.83
ROUTE_01339,DC_03,STORE_0051,4,2.57,11.35
ROUTE_01340,DC_01,STORE_0064,6,3.23,10.17
ROUTE_01341,DC_02,STORE_0017,7,2.27,8.34
ROUTE_01342,DC_01,STORE_0038,1,2.71,6.46
ROUTE_01343,DC_03,STORE_0096,7,3.35,11.9
ROUTE_01344,DC_04,STORE_0066,3,1.36,7.2
ROUTE_01345,DC_04,STORE_0078,5,4.02,7.17
ROUTE_01346,DC_04,STORE_0100,2,0.93,8.34
ROUTE_01347,DC_01,STORE_0087,1,1.08,6.79
ROUTE_01348,DC_02,STORE_0008,6,3.58,5.49
