po_id,supplier_id,fabric_id,order_quantity_meters,unit_price,total_po_value,order_date,promised_delivery_date,actual_delivery_date,contracted_lead_time_days,actual_lead_time_days,delayed_days,is_on_time,quality_pass_rate_pct,risk_category
PO_003435,SUP_013,FAB_015,4695,13.25,62208.75,2025-02-08,2025-03-16,2025-03-25,36,45,9,0,91.49,High
PO_003436,SUP_018,FAB_019,1676,15.93,26698.68,2024-04-11,2024-05-11,2024-05-11,30,30,0,1,90.53,Low
PO_003437,SUP_004,FAB_014,11770,19.52,229750.4,2024-12-24,2025-01-13,2025-01-22,20,29,9,0,96.01,High
PO_003438,SUP_002,FAB_022,12311,5.07,62416.77,2024-02-04,2024-02-28,2024-03-01,24,26,2,0,96.57,Medium
PO_003439,SUP_022,FAB_021,3408,13.91,47405.28,2025-01-06,2025-01-28,2025-01-29,22,23,1,0,100.0,Medium
PO_003440,SUP_021,FAB_005,11061,7.53,83289.33,2024-08-04,2024-09-01,2024-09-05,28,32,4,0,88.59,Medium
PO_003441,SUP_007,FAB_026,17213,14.05,241842.65,2024-11-16,2024-12-02,2024-12-07,16,21,5,0,94.18,Medium
PO_003442,SUP_003,FAB_023,7308,7.68,56125.44,2024-04-23,2024-05-07,2024-05-07,14,14,0,1,88.42,Low
PO_003443,SUP_011,FAB_030,6780,15.43,104615.4,2024-11-06,2024-11-23,2024-11-24,17,18,1,0,93.36,Medium
PO_003444,SUP_024,FAB_021,17230,11.96,206070.8,2025-01-21,2025-02-07,2025-02-12,17,22,5,0,93.07,Medium
PO_003445,SUP_018,FAB_014,10564,19.73,208427.72,2025-05-18,2025-06-06,2025-06-07,19,20,1,0,95.85,Medium
PO_003446,SUP_005,FAB_017,12914,10.84,139987.76,2025-09-24,2025-10-26,2025-10-26,32,32,0,1,97.5,Low
PO_003447,SUP_022,FAB_023,13787,7.57,104367.59,2025-12-01,2025-12-23,2025-12-24,22,23,1,0,94.5,Medium
PO_003448,SUP_023,FAB_006,8486,14.79,125507.94,2024-10-08,2024-11-12,2024-11-14,35,37,2,0,95.68,Medium
PO_003449,SUP_014,FAB_014,4522,17.09,77280.98,2025-03-29,2025-04-27,2025-05-02,29,34,5,0,88.53,Medium
PO_003450,SUP_002,FAB_005,6554,6.1,39979.4,2024-04-19,2024-05-18,2024-05-19,29,30,1,0,95.75,Medium
PO_003451,SUP_009,FAB_015,2908,13.73,39926.84,2024-12-08,2025-01-05,2025-01-13,28,36,8,0,99.23,High
PO_003452,SUP_011,FAB_030,17990,15.43,277585.7,2025-03-28,2025-04-14,2025-04-14,17,17,0,1,90.83,Low
PO_003453,SUP_008,FAB_011,6438,5.27,33928.26,2024-01-06,2024-01-27,2024-01-30,21,24,3,0,92.55,Medium
PO_003454,SUP_008,FAB_002,957,12.75,12201.75,2025-07-21,2025-08-09,2025-08-12,19,22,3,0,88.56,Medium
PO_003455,SUP_014,FAB_014,14739,17.09,251889.51,2025-05-28,2025-06-26,2025-07-03,29,36,7,0,88.75,Medium
PO_003456,SUP_021,FAB_003,15248,17.73,270347.04,2024-06-16,2024-07-06,2024-07-06,20,20,0,1,91.81,Low
PO_003457,SUP_019,FAB_014,13430,19.06,255975.8,2024-09-14,2024-09-30,2024-10-04,16,20,4,0,86.37,Medium
PO_003458,SUP_003,FAB_016,4546,4.92,22366.32,2025-09-07,2025-10-11,2025-10-25,34,48,14,0,93.42,High
PO_003459,SUP_010,FAB_022,9034,5.48,49506.32,2024-05-03,2024-05-20,2024-05-23,17,20,3,0,96.67,Medium
PO_003460,SUP_015,FAB_021,19468,13.5,262818.0,2025-04-16,2025-05-10,2025-05-16,24,30,6,0,92.47,Medium
PO_003461,SUP_008,FAB_001,10558,9.4,99245.2,2024-08-08,2024-08-27,2024-08-31,19,23,4,0,96.43,Medium
PO_003462,SUP_013,FAB_021,14795,12.18,180203.1,2025-11-03,2025-12-05,2025-12-12,32,39,7,0,94.94,Medium
PO_003463,SUP_009,FAB_010,6227,5.01,31197.27,2025-04-08,2025-05-02,2025-05-11,24,33,9,0,99.51,High
PO_003464,SUP_008,FAB_023,3246,6.73,21845.58,2024-06-03,2024-07-05,2024-07-07,32,34,2,0,99.13,Medium
PO_003465,SUP_010,FAB_006,2845,16.62,47283.9,2024-08-31,2024-10-06,2024-10-09,36,39,3,0,92.04,Medium
PO_003466,SUP_001,FAB_025,15993,16.86,269641.98,2024-04-14,2024-05-11,2024-05-11,27,27,0,1,100.0,Low
PO_003467,SUP_004,FAB_015,10276,13.72,140986.72,2025-01-17,2025-02-10,2025-02-11,24,25,1,0,94.91,Medium
PO_003468,SUP_002,FAB_006,3395,14.77,50144.15,2025-09-19,2025-10-16,2025-10-16,27,27,0,1,96.34,Low
PO_003469,SUP_024,FAB_020,7070,8.15,57620.5,2024-05-25,2024-06-28,2024-07-02,34,38,4,0,97.97,Medium
PO_003470,SUP_025,FAB_006,6557,16.41,107600.37,2025-04-14,2025-05-01,2025-05-01,17,17,0,1,95.88,Low
PO_003471,SUP_019,FAB_028,19500,16.65,324675.0,2025-05-29,2025-07-03,2025-07-13,35,45,10,0,100.0,High
PO_003472,SUP_020,FAB_027,10789,10.12,109184.68,2025-08-22,2025-09-12,2025-09-17,21,26,5,0,90.55,Medium
PO_003473,SUP_019,FAB_024,9836,5.38,52917.68,2024-03-16,2024-03-30,2024-04-04,14,19,5,0,92.75,Medium
PO_003474,SUP_019,FAB_003,13788,16.33,225158.04,2025-02-16,2025-03-16,2025-03-25,28,37,9,0,87.86,High
PO_003475,SUP_004,FAB_002,2564,12.42,31844.88,2024-06-22,2024-07-09,2024-07-11,17,19,2,0,89.92,Medium
PO_003476,SUP_007,FAB_012,2708,10.96,29679.68,2024-12-06,2024-12-28,2025-01-02,22,27,5,0,94.58,Medium
PO_003477,SUP_012,FAB_028,13943,16.72,233126.96,2025-08-24,2025-09-13,2025-09-17,20,24,4,0,94.42,Medium
PO_003478,SUP_023,FAB_025,4047,20.24,81911.28,2024-02-14,2024-03-01,2024-03-05,16,20,4,0,97.6,Medium
PO_003479,SUP_008,FAB_015,18766,13.41,251652.06,2024-12-08,2025-01-05,2025-01-09,28,32,4,0,92.03,Medium
PO_003480,SUP_005,FAB_026,3808,13.45,51217.6,2025-11-28,2026-01-05,2026-01-08,38,41,3,0,98.63,Medium
PO_003481,SUP_009,FAB_015,3230,13.73,44347.9,2025-09-24,2025-10-22,2025-10-23,28,29,1,0,94.01,Medium
PO_003482,SUP_025,FAB_008,15014,13.68,205391.52,2025-03-09,2025-04-12,2025-04-17,34,39,5,0,100.0,Medium
PO_003483,SUP_012,FAB_008,13954,13.43,187402.22,2024-10-14,2024-11-18,2024-11-19,35,36,1,0,94.9,Medium
PO_003484,SUP_011,FAB_015,13676,13.68,187087.68,2025-05-05,2025-06-03,2025-06-09,29,35,6,0,93.23,Medium
PO_003485,SUP_005,FAB_019,4417,16.25,71776.25,2024-03-25,2024-04-21,2024-04-28,27,34,7,0,96.06,Medium
PO_003486,SUP_025,FAB_020,19323,9.52,183954.96,2025-03-03,2025-04-08,2025-04-09,36,37,1,0,99.69,Medium
PO_003487,SUP_002,FAB_003,2941,16.83,49497.03,2024-10-28,2024-11-19,2024-11-23,22,26,4,0,93.47,Medium
PO_003488,SUP_022,FAB_005,1767,7.26,12828.42,2024-02-20,2024-03-14,2024-03-16,23,25,2,0,93.67,Medium
PO_003489,SUP_008,FAB_023,10471,6.73,70469.83,2024-11-23,2024-12-25,2024-12-26,32,33,1,0,88.45,Medium
PO_003490,SUP_018,FAB_004,13003,7.39,96092.17,2025-06-02,2025-07-02,2025-07-02,30,30,0,1,95.51,Low
PO_003491,SUP_010,FAB_021,3474,13.79,47906.46,2024-12-10,2025-01-19,2025-01-21,40,42,2,0,90.56,Medium
PO_003492,SUP_022,FAB_021,14979,13.91,208357.89,2025-10-16,2025-11-07,2025-11-11,22,26,4,0,100.0,Medium
PO_003493,SUP_008,FAB_027,10273,12.68,130261.64,2024-08-23,2024-09-06,2024-09-06,14,14,0,1,99.17,Low
PO_003494,SUP_004,FAB_011,13423,6.56,88054.88,2025-04-10,2025-05-12,2025-05-13,32,33,1,0,88.67,Medium
PO_003495,SUP_019,FAB_015,4161,14.82,61666.02,2024-12-05,2025-01-02,2025-01-03,28,29,1,0,92.64,Medium
PO_003496,SUP_018,FAB_005,4947,7.22,35717.34,2025-06-13,2025-07-22,2025-07-25,39,42,3,0,96.89,Medium
PO_003497,SUP_011,FAB_030,7241,15.43,111728.63,2025-10-19,2025-11-05,2025-11-05,17,17,0,1,96.35,Low
PO_003498,SUP_008,FAB_006,5367,16.71,89682.57,2025-03-12,2025-04-17,2025-04-19,36,38,2,0,95.83,Medium
PO_003499,SUP_002,FAB_019,9809,17.14,168126.26,2024-06-09,2024-06-29,2024-06-29,20,20,0,1,97.39,Low
PO_003500,SUP_009,FAB_019,14645,17.77,260241.65,2025-09-19,2025-10-11,2025-10-12,22,23,1,0,98.61,Medium
PO_003501,SUP_001,FAB_017,5518,11.59,63953.62,2024-07-06,2024-08-10,2024-08-12,35,37,2,0,95.21,Medium
PO_003502,SUP_014,FAB_018,13029,11.55,150484.95,2025-03-03,2025-04-11,2025-04-14,39,42,3,0,87.81,Medium
PO_003503,SUP_023,FAB_017,10269,9.24,94885.56,2024-01-05,2024-02-11,2024-02-11,37,37,0,1,93.62,Low
PO_003504,SUP_009,FAB_025,1565,19.05,29813.25,2025-09-01,2025-09-19,2025-09-23,18,22,4,0,95.84,Medium
PO_003505,SUP_010,FAB_029,2800,8.48,23744.0,2024-09-24,2024-10-09,2024-10-11,15,17,2,0,95.11,Medium
PO_003506,SUP_024,FAB_020,3867,8.15,31516.05,2025-05-05,2025-06-08,2025-06-09,34,35,1,0,93.19,Medium
PO_003507,SUP_008,FAB_005,13704,6.91,94694.64,2024-06-28,2024-08-04,2024-08-07,37,40,3,0,93.41,Medium
PO_003508,SUP_024,FAB_015,11920,12.36,147331.2,2025-03-19,2025-04-15,2025-04-20,27,32,5,0,93.73,Medium
PO_003509,SUP_018,FAB_008,6823,14.6,99615.8,2024-06-08,2024-06-24,2024-06-25,16,17,1,0,87.42,Medium
PO_003510,SUP_010,FAB_029,596,8.48,5054.08,2024-04-03,2024-04-18,2024-04-20,15,17,2,0,94.44,Medium
PO_003511,SUP_006,FAB_007,19737,7.38,145659.06,2024-01-18,2024-02-07,2024-02-10,20,23,3,0,87.82,Medium
PO_003512,SUP_016,FAB_014,2733,20.14,55042.62,2025-08-16,2025-09-12,2025-09-13,27,28,1,0,90.22,Medium
PO_003513,SUP_025,FAB_015,2003,13.15,26339.45,2025-08-31,2025-10-02,2025-10-02,32,32,0,1,90.55,Low
PO_003514,SUP_015,FAB_009,9563,8.22,78607.86,2024-12-02,2025-01-07,2025-01-09,36,38,2,0,91.33,Medium
PO_003515,SUP_023,FAB_019,12930,15.67,202613.1,2025-05-16,2025-06-01,2025-06-05,16,20,4,0,90.01,Medium
PO_003516,SUP_019,FAB_014,13229,19.06,252144.74,2025-01-05,2025-01-21,2025-01-24,16,19,3,0,92.58,Medium
PO_003517,SUP_004,FAB_015,19607,13.72,269008.04,2024-06-05,2024-06-29,2024-07-04,24,29,5,0,93.88,Medium
PO_003518,SUP_003,FAB_006,13502,16.44,221972.88,2025-02-18,2025-03-17,2025-03-19,27,29,2,0,91.46,Medium
PO_003519,SUP_012,FAB_008,16792,13.43,225516.56,2024-04-19,2024-05-24,2024-05-26,35,37,2,0,98.82,Medium
PO_003520,SUP_011,FAB_030,9353,15.43,144316.79,2025-09-05,2025-09-22,2025-09-22,17,17,0,1,100.0,Low
PO_003521,SUP_016,FAB_014,13338,20.14,268627.32,2024-07-12,2024-08-08,2024-08-08,27,27,0,1,96.82,Low
PO_003522,SUP_023,FAB_025,14956,20.24,302709.44,2025-03-21,2025-04-06,2025-04-07,16,17,1,0,91.1,Medium
PO_003523,SUP_018,FAB_024,17300,5.25,90825.0,2024-11-10,2024-11-26,2024-11-26,16,16,0,1,94.67,Low
PO_003524,SUP_015,FAB_010,11349,5.34,60603.66,2025-05-11,2025-05-26,2025-05-31,15,20,5,0,93.46,Medium
PO_003525,SUP_006,FAB_010,9819,5.13,50371.47,2025-08-04,2025-08-30,2025-09-11,26,38,12,0,93.17,High
PO_003526,SUP_025,FAB_006,9071,16.41,148855.11,2024-05-05,2024-05-22,2024-05-24,17,19,2,0,98.69,Medium
PO_003527,SUP_009,FAB_001,4843,10.99,53224.57,2024-12-21,2025-01-23,2025-01-23,33,33,0,1,93.6,Low
PO_003528,SUP_010,FAB_011,4155,6.57,27298.35,2025-11-15,2025-11-30,2025-12-06,15,21,6,0,94.57,Medium
PO_003529,SUP_011,FAB_019,15562,15.83,246346.46,2024-08-12,2024-08-28,2024-08-29,16,17,1,0,98.86,Medium
PO_003530,SUP_005,FAB_021,814,11.74,9556.36,2025-05-09,2025-05-30,2025-05-30,21,21,0,1,100.0,Low
PO_003531,SUP_014,FAB_003,3147,14.68,46197.96,2025-05-20,2025-06-26,2025-06-27,37,38,1,0,99.64,Medium
PO_003532,SUP_002,FAB_025,18843,18.91,356321.13,2025-01-01,2025-01-27,2025-01-31,26,30,4,0,96.21,Medium
PO_003533,SUP_017,FAB_023,7872,7.59,59748.48,2024-12-25,2025-01-08,2025-01-09,14,15,1,0,87.61,Medium
PO_003534,SUP_017,FAB_023,13315,7.59,101060.85,2024-09-07,2024-09-21,2024-09-26,14,19,5,0,82.6,High
PO_003535,SUP_003,FAB_014,7214,19.82,142981.48,2024-01-12,2024-02-04,2024-02-04,23,23,0,1,92.25,Low
PO_003536,SUP_010,FAB_016,17064,4.77,81395.28,2025-10-22,2025-11-11,2025-11-12,20,21,1,0,90.93,Medium
PO_003537,SUP_021,FAB_005,1788,7.53,13463.64,2024-01-15,2024-02-12,2024-02-14,28,30,2,0,87.35,Medium
PO_003538,SUP_011,FAB_011,6598,6.37,42029.26,2025-01-29,2025-02-24,2025-02-26,26,28,2,0,98.79,Medium
PO_003539,SUP_019,FAB_028,12320,16.65,205128.0,2024-02-05,2024-03-11,2024-03-16,35,40,5,0,91.2,Medium
PO_003540,SUP_021,FAB_010,3548,4.79,16994.92,2025-07-14,2025-08-22,2025-08-25,39,42,3,0,100.0,Medium
PO_003541,SUP_016,FAB_022,1741,5.51,9592.91,2025-09-25,2025-11-01,2025-11-12,37,48,11,0,90.01,High
PO_003542,SUP_001,FAB_017,19030,11.59,220557.7,2024-02-27,2024-04-02,2024-04-03,35,36,1,0,95.7,Medium
PO_003543,SUP_019,FAB_003,11102,16.33,181295.66,2025-11-18,2025-12-16,2025-12-18,28,30,2,0,92.78,Medium
PO_003544,SUP_019,FAB_024,10844,5.38,58340.72,2025-07-26,2025-08-09,2025-08-10,14,15,1,0,94.33,Medium
PO_003545,SUP_024,FAB_020,11116,8.15,90595.4,2025-09-30,2025-11-03,2025-11-04,34,35,1,0,92.72,Medium
PO_003546,SUP_007,FAB_002,14183,15.33,217425.39,2024-08-12,2024-08-27,2024-09-02,15,21,6,0,92.81,Medium
PO_003547,SUP_013,FAB_010,12238,5.1,62413.8,2024-12-27,2025-01-23,2025-01-30,27,34,7,0,90.83,Medium
PO_003548,SUP_025,FAB_009,6673,8.15,54384.95,2025-06-22,2025-07-19,2025-07-21,27,29,2,0,98.68,Medium
PO_003549,SUP_025,FAB_008,15337,13.68,209810.16,2025-10-16,2025-11-19,2025-11-21,34,36,2,0,96.32,Medium
PO_003550,SUP_008,FAB_011,6403,5.27,33743.81,2024-04-07,2024-04-28,2024-04-30,21,23,2,0,91.15,Medium
PO_003551,SUP_013,FAB_013,9832,13.87,136369.84,2025-04-10,2025-04-30,2025-05-07,20,27,7,0,92.96,Medium
PO_003552,SUP_005,FAB_021,15249,11.74,179023.26,2024-01-18,2024-02-08,2024-02-08,21,21,0,1,94.29,Low
PO_003553,SUP_018,FAB_011,1504,5.86,8813.44,2025-06-03,2025-07-01,2025-07-04,28,31,3,0,99.35,Medium
PO_003554,SUP_018,FAB_015,4903,13.28,65111.84,2025-06-12,2025-06-27,2025-06-27,15,15,0,1,95.18,Low
PO_003555,SUP_014,FAB_011,13877,6.09,84510.93,2024-08-07,2024-08-30,2024-09-05,23,29,6,0,93.24,Medium
PO_003556,SUP_025,FAB_008,19610,13.68,268264.8,2024-01-13,2024-02-16,2024-02-16,34,34,0,1,94.94,Low
PO_003557,SUP_021,FAB_017,1236,10.83,13385.88,2024-01-04,2024-02-10,2024-02-13,37,40,3,0,100.0,Medium
PO_003558,SUP_018,FAB_017,7206,11.15,80346.9,2025-02-23,2025-03-25,2025-03-25,30,30,0,1,96.42,Low
PO_003559,SUP_003,FAB_028,14554,18.9,275070.6,2024-09-16,2024-10-01,2024-10-10,15,24,9,0,96.47,High
PO_003560,SUP_010,FAB_024,15657,4.93,77189.01,2024-10-02,2024-10-31,2024-10-31,29,29,0,1,85.73,Low
PO_003561,SUP_024,FAB_020,14618,8.15,119136.7,2025-06-04,2025-07-08,2025-07-08,34,34,0,1,88.59,Low
PO_003562,SUP_022,FAB_030,6043,18.31,110647.33,2024-03-19,2024-04-14,2024-04-17,26,29,3,0,100.0,Medium
PO_003563,SUP_003,FAB_010,5031,4.41,22186.71,2024-05-29,2024-06-13,2024-06-15,15,17,2,0,89.22,Medium
PO_003564,SUP_001,FAB_018,16510,11.04,182270.4,2025-10-29,2025-11-16,2025-11-16,18,18,0,1,97.02,Low
PO_003565,SUP_019,FAB_011,19812,5.61,111145.32,2025-04-20,2025-05-05,2025-05-10,15,20,5,0,90.74,Medium
PO_003566,SUP_010,FAB_021,14376,13.79,198245.04,2024-11-16,2024-12-26,2025-01-01,40,46,6,0,86.82,Medium
PO_003567,SUP_013,FAB_024,7296,5.18,37793.28,2024-02-10,2024-03-10,2024-03-22,29,41,12,0,89.71,High
PO_003568,SUP_005,FAB_016,4246,5.84,24796.64,2025-05-11,2025-06-08,2025-06-09,28,29,1,0,99.14,Medium
PO_003569,SUP_025,FAB_025,16013,17.52,280547.76,2024-02-12,2024-03-08,2024-03-10,25,27,2,0,100.0,Medium
PO_003570,SUP_017,FAB_013,2365,11.71,27694.15,2025-11-30,2026-01-06,2026-01-10,37,41,4,0,94.5,Medium
PO_003571,SUP_011,FAB_030,8159,15.43,125893.37,2024-09-29,2024-10-16,2024-10-18,17,19,2,0,95.33,Medium
PO_003572,SUP_009,FAB_019,12318,17.77,218890.86,2025-04-27,2025-05-19,2025-05-20,22,23,1,0,99.76,Medium
PO_003573,SUP_011,FAB_020,9501,8.32,79048.32,2025-03-20,2025-04-28,2025-04-30,39,41,2,0,94.24,Medium
PO_003574,SUP_017,FAB_007,10913,6.62,72244.06,2024-06-21,2024-07-12,2024-07-17,21,26,5,0,91.64,Medium
PO_003575,SUP_019,FAB_028,8441,16.65,140542.65,2024-06-11,2024-07-16,2024-07-17,35,36,1,0,90.33,Medium
PO_003576,SUP_008,FAB_028,1653,16.49,27257.97,2025-07-05,2025-07-31,2025-08-01,26,27,1,0,94.66,Medium
PO_003577,SUP_019,FAB_011,1630,5.61,9144.3,2024-06-30,2024-07-15,2024-07-20,15,20,5,0,93.31,Medium
PO_003578,SUP_007,FAB_028,11896,17.07,203064.72,2025-03-20,2025-04-10,2025-04-10,21,21,0,1,92.45,Low
PO_003579,SUP_005,FAB_026,4416,13.45,59395.2,2024-08-19,2024-09-26,2024-09-27,38,39,1,0,98.37,Medium
PO_003580,SUP_019,FAB_002,7682,15.11,116075.02,2024-07-21,2024-08-21,2024-08-27,31,37,6,0,92.78,Medium
PO_003581,SUP_006,FAB_016,8287,4.91,40689.17,2025-01-27,2025-03-06,2025-03-11,38,43,5,0,91.54,Medium
PO_003582,SUP_023,FAB_007,12622,8.16,102995.52,2025-05-08,2025-05-30,2025-05-31,22,23,1,0,92.72,Medium
PO_003583,SUP_021,FAB_015,14762,15.16,223791.92,2024-03-20,2024-04-11,2024-04-19,22,30,8,0,89.34,High
PO_003584,SUP_025,FAB_016,1794,5.26,9436.44,2024-10-07,2024-10-22,2024-10-23,15,16,1,0,95.55,Medium
PO_003585,SUP_025,FAB_009,1498,8.15,12208.7,2025-11-10,2025-12-07,2025-12-07,27,27,0,1,94.18,Low
PO_003586,SUP_006,FAB_008,11748,16.35,192079.8,2025-07-06,2025-08-14,2025-08-14,39,39,0,1,95.14,Low
PO_003587,SUP_010,FAB_005,16173,6.79,109814.67,2024-04-16,2024-05-05,2024-05-08,19,22,3,0,96.28,Medium
PO_003588,SUP_002,FAB_022,11754,5.07,59592.78,2025-11-02,2025-11-26,2025-11-27,24,25,1,0,98.36,Medium
PO_003589,SUP_014,FAB_019,4484,16.12,72282.08,2024-08-14,2024-09-18,2024-09-19,35,36,1,0,91.37,Medium
PO_003590,SUP_023,FAB_020,19240,8.76,168542.4,2024-05-19,2024-06-22,2024-06-22,34,34,0,1,90.09,Low
PO_003591,SUP_003,FAB_014,6993,19.82,138601.26,2024-11-04,2024-11-27,2024-11-28,23,24,1,0,94.58,Medium
PO_003592,SUP_010,FAB_024,3055,4.93,15061.15,2025-06-10,2025-07-09,2025-07-13,29,33,4,0,97.54,Medium
PO_003593,SUP_024,FAB_029,14418,9.81,141440.58,2025-07-08,2025-08-03,2025-08-10,26,33,7,0,93.61,Medium
PO_003594,SUP_015,FAB_007,14764,8.43,124460.52,2025-04-01,2025-05-09,2025-05-12,38,41,3,0,89.84,Medium
PO_003595,SUP_019,FAB_019,9416,14.46,136155.36,2024-07-08,2024-08-08,2024-08-12,31,35,4,0,96.88,Medium
PO_003596,SUP_004,FAB_011,8892,6.56,58331.52,2024-11-29,2024-12-31,2025-01-02,32,34,2,0,95.33,Medium
PO_003597,SUP_004,FAB_014,19500,19.52,380640.0,2024-03-02,2024-03-22,2024-03-24,20,22,2,0,96.49,Medium
PO_003598,SUP_004,FAB_019,10812,15.3,165423.6,2025-02-09,2025-03-07,2025-03-08,26,27,1,0,94.66,Medium
PO_003599,SUP_010,FAB_022,10099,5.48,55342.52,2024-03-05,2024-03-22,2024-04-04,17,30,13,0,97.57,High
PO_003600,SUP_011,FAB_001,14678,9.83,144284.74,2025-11-03,2025-12-11,2025-12-11,38,38,0,1,92.97,Low
PO_003601,SUP_017,FAB_023,10830,7.59,82199.7,2024-02-26,2024-03-11,2024-03-16,14,19,5,0,88.36,Medium
PO_003602,SUP_019,FAB_016,12335,5.34,65868.9,2025-03-25,2025-04-17,2025-04-25,23,31,8,0,95.81,High
PO_003603,SUP_002,FAB_005,2662,6.1,16238.2,2025-10-26,2025-11-24,2025-11-25,29,30,1,0,93.72,Medium
PO_003604,SUP_013,FAB_025,10281,18.47,189890.07,2024-08-16,2024-09-16,2024-09-24,31,39,8,0,95.75,High
PO_003605,SUP_015,FAB_009,16062,8.22,132029.64,2024-09-23,2024-10-29,2024-10-31,36,38,2,0,91.28,Medium
PO_003606,SUP_021,FAB_021,17389,13.21,229708.69,2024-07-13,2024-07-29,2024-07-30,16,17,1,0,94.64,Medium
PO_003607,SUP_016,FAB_009,6288,8.41,52882.08,2024-06-08,2024-07-16,2024-07-27,38,49,11,0,89.97,High
PO_003608,SUP_016,FAB_014,11308,20.14,227743.12,2024-10-07,2024-11-03,2024-11-03,27,27,0,1,93.73,Low
PO_003609,SUP_025,FAB_020,11674,9.52,111136.48,2024-08-20,2024-09-25,2024-09-26,36,37,1,0,99.37,Medium
PO_003610,SUP_011,FAB_021,17226,13.4,230828.4,2025-10-25,2025-12-03,2025-12-05,39,41,2,0,94.42,Medium
PO_003611,SUP_007,FAB_028,540,17.07,9217.8,2024-01-06,2024-01-27,2024-01-29,21,23,2,0,93.72,Medium
PO_003612,SUP_023,FAB_017,12965,9.24,119796.6,2025-09-24,2025-10-31,2025-11-03,37,40,3,0,97.8,Medium
PO_003613,SUP_025,FAB_025,10436,17.52,182838.72,2025-02-24,2025-03-21,2025-03-21,25,25,0,1,91.46,Low
PO_003614,SUP_018,FAB_019,12943,15.93,206181.99,2025-02-19,2025-03-21,2025-03-24,30,33,3,0,96.45,Medium
PO_003615,SUP_001,FAB_018,16425,11.04,181332.0,2025-11-16,2025-12-04,2025-12-04,18,18,0,1,100.0,Low
PO_003616,SUP_014,FAB_019,933,16.12,15039.96,2024-11-03,2024-12-08,2024-12-15,35,42,7,0,88.1,Medium
PO_003617,SUP_018,FAB_024,919,5.25,4824.75,2024-12-14,2024-12-30,2024-12-30,16,16,0,1,93.23,Low
PO_003618,SUP_006,FAB_008,15375,16.35,251381.25,2024-03-29,2024-05-07,2024-05-12,39,44,5,0,85.82,Medium
PO_003619,SUP_018,FAB_024,18737,5.25,98369.25,2025-06-22,2025-07-08,2025-07-09,16,17,1,0,100.0,Medium
PO_003620,SUP_002,FAB_028,14329,16.61,238004.69,2025-02-19,2025-03-19,2025-03-22,28,31,3,0,95.64,Medium
PO_003621,SUP_018,FAB_014,17479,19.73,344860.67,2025-09-04,2025-09-23,2025-09-26,19,22,3,0,96.01,Medium
PO_003622,SUP_010,FAB_005,5433,6.79,36890.07,2025-10-08,2025-10-27,2025-10-28,19,20,1,0,93.23,Medium
PO_003623,SUP_014,FAB_003,14550,14.68,213594.0,2024-12-18,2025-01-24,2025-02-07,37,51,14,0,95.96,High
PO_003624,SUP_022,FAB_015,17250,14.68,253230.0,2025-09-08,2025-10-12,2025-10-14,34,36,2,0,99.0,Medium
PO_003625,SUP_007,FAB_026,11516,14.05,161799.8,2024-04-03,2024-04-19,2024-04-20,16,17,1,0,88.19,Medium
PO_003626,SUP_023,FAB_018,16582,12.17,201802.94,2024-06-18,2024-07-15,2024-07-17,27,29,2,0,94.51,Medium
PO_003627,SUP_019,FAB_015,11063,14.82,163953.66,2024-05-16,2024-06-13,2024-06-14,28,29,1,0,85.0,Medium
PO_003628,SUP_019,FAB_019,1575,14.46,22774.5,2024-07-07,2024-08-07,2024-08-08,31,32,1,0,92.94,Medium
PO_003629,SUP_003,FAB_023,6772,7.68,52008.96,2025-01-29,2025-02-12,2025-02-12,14,14,0,1,100.0,Low
PO_003630,SUP_016,FAB_012,14535,13.37,194332.95,2024-04-14,2024-05-11,2024-05-14,27,30,3,0,93.64,Medium
PO_003631,SUP_002,FAB_004,19849,7.87,156211.63,2024-04-12,2024-05-11,2024-05-13,29,31,2,0,98.4,Medium
PO_003632,SUP_021,FAB_015,6263,15.16,94947.08,2024-05-27,2024-06-18,2024-06-18,22,22,0,1,92.74,Low
PO_003633,SUP_020,FAB_006,17029,15.75,268206.75,2025-10-23,2025-11-07,2025-11-10,15,18,3,0,93.44,Medium
PO_003634,SUP_006,FAB_026,14784,12.79,189087.36,2025-02-23,2025-03-11,2025-03-19,16,24,8,0,89.08,High
PO_003635,SUP_019,FAB_016,17846,5.34,95297.64,2025-07-03,2025-07-26,2025-07-29,23,26,3,0,96.4,Medium
PO_003636,SUP_003,FAB_006,6133,16.44,100826.52,2025-03-08,2025-04-04,2025-04-05,27,28,1,0,95.57,Medium
PO_003637,SUP_003,FAB_022,9011,5.47,49290.17,2024-07-17,2024-08-17,2024-08-19,31,33,2,0,93.64,Medium
PO_003638,SUP_022,FAB_007,2097,8.25,17300.25,2025-10-16,2025-11-14,2025-11-14,29,29,0,1,90.91,Low
PO_003639,SUP_019,FAB_016,6040,5.34,32253.6,2024-08-02,2024-08-25,2024-08-25,23,23,0,1,100.0,Low
PO_003640,SUP_023,FAB_028,16398,15.73,257940.54,2024-05-11,2024-06-04,2024-06-05,24,25,1,0,91.15,Medium
PO_003641,SUP_018,FAB_028,3562,16.57,59022.34,2025-04-27,2025-05-20,2025-05-21,23,24,1,0,98.16,Medium
PO_003642,SUP_025,FAB_014,3339,17.33,57864.87,2024-06-25,2024-07-09,2024-07-12,14,17,3,0,91.37,Medium
