forecast_id,sku_id,region,period,forecasted_demand_units,confidence_interval_pct
FCT_002016,SKU_0047,Europe,2026-M08,11278,0.82
FCT_002017,SKU_0033,North_America,2027-M08,4666,0.85
FCT_002018,SKU_0025,North_America,2026-M02,14962,0.88
FCT_002019,SKU_0008,Latin_America,2027-M02,1813,0.88
FCT_002020,SKU_0047,North_America,2026-M10,11254,0.84
FCT_002021,SKU_0019,Asia_Pacific,2026-M01,4072,0.94
FCT_002022,SKU_0039,Europe,2026-M07,14647,0.83
FCT_002023,SKU_0029,Asia_Pacific,2027-M06,10218,0.88
FCT_002024,SKU_0008,Europe,2026-M02,8795,0.93
FCT_002025,SKU_0026,North_America,2026-M08,7729,0.91
FCT_002026,SKU_0010,Asia_Pacific,2026-M02,4355,0.83
FCT_002027,SKU_0036,Europe,2026-M02,9027,0.9
FCT_002028,SKU_0032,Latin_America,2027-M10,12335,0.91
FCT_002029,SKU_0015,Asia_Pacific,2026-M01,13769,0.84
FCT_002030,SKU_0032,Latin_America,2026-M03,4394,0.83
FCT_002031,SKU_0036,Latin_America,2026-M05,2569,0.8
FCT_002032,SKU_0010,North_America,2026-M03,1664,0.94
FCT_002033,SKU_0048,Europe,2026-M07,13189,0.92
FCT_002034,SKU_0029,Europe,2026-M06,11086,0.95
FCT_002035,SKU_0045,Europe,2027-M10,13069,0.92
FCT_002036,SKU_0037,Asia_Pacific,2026-M06,1708,0.81
FCT_002037,SKU_0045,Europe,2026-M03,3475,0.82
FCT_002038,SKU_0048,Asia_Pacific,2027-M07,2335,0.88
FCT_002039,SKU_0023,Latin_America,2026-M11,6727,0.87
FCT_002040,SKU_0027,North_America,2027-M12,14739,0.9
FCT_002041,SKU_0004,Latin_America,2027-M12,14655,0.94
FCT_002042,SKU_0040,Latin_America,2027-M01,10508,0.92
FCT_002043,SKU_0046,Latin_America,2026-M12,7658,0.85
FCT_002044,SKU_0028,North_America,2026-M07,10807,0.8
FCT_002045,SKU_0044,Latin_America,2026-M08,14881,0.82
FCT_002046,SKU_0043,Europe,2027-M02,1310,0.91
FCT_002047,SKU_0026,North_America,2026-M01,6756,0.89
FCT_002048,SKU_0021,North_America,2027-M09,8032,0.81
FCT_002049,SKU_0041,North_America,2027-M04,2852,0.92
FCT_002050,SKU_0049,Asia_Pacific,2026-M07,4531,0.85
FCT_002051,SKU_0023,Asia_Pacific,2027-M09,9254,0.92
FCT_002052,SKU_0027,Latin_America,2027-M02,1733,0.85
FCT_002053,SKU_0025,Asia_Pacific,2026-M06,1102,0.89
FCT_002054,SKU_0045,Latin_America,2026-M06,8850,0.91
FCT_002055,SKU_0009,Latin_America,2026-M03,13157,0.91
FCT_002056,SKU_0020,North_America,2027-M03,3023,0.83
FCT_002057,SKU_0044,Europe,2026-M07,8014,0.81
FCT_002058,SKU_0019,Asia_Pacific,2027-M08,10754,0.91
FCT_002059,SKU_0021,Asia_Pacific,2027-M05,3292,0.82
FCT_002060,SKU_0017,Europe,2026-M01,10007,0.89
FCT_002061,SKU_0012,Europe,2027-M10,5710,0.85
FCT_002062,SKU_0003,Asia_Pacific,2027-M03,4295,0.92
FCT_002063,SKU_0008,North_America,2026-M11,2806,0.84
FCT_002064,SKU_0009,Europe,2026-M04,8323,0.84
FCT_002065,SKU_0016,Europe,2027-M03,14670,0.82
FCT_002066,SKU_0016,Asia_Pacific,2027-M02,5643,0.84
FCT_002067,SKU_0012,Europe,2026-M03,10987,0.82
FCT_002068,SKU_0041,Asia_Pacific,2026-M01,5620,0.84
FCT_002069,SKU_0010,Europe,2026-M05,2425,0.83
FCT_002070,SKU_0044,Latin_America,2026-M01,7962,0.86
FCT_002071,SKU_0031,Europe,2026-M01,7523,0.93
FCT_002072,SKU_0042,Latin_America,2027-M04,3875,0.83
FCT_002073,SKU_0007,Asia_Pacific,2027-M04,7581,0.81
FCT_002074,SKU_0049,Asia_Pacific,2026-M02,7780,0.95
FCT_002075,SKU_0034,Asia_Pacific,2027-M06,6566,0.88
FCT_002076,SKU_0002,Latin_America,2026-M05,7857,0.91
FCT_002077,SKU_0017,North_America,2026-M08,5104,0.87
FCT_002078,SKU_0002,North_America,2027-M03,6435,0.85
FCT_002079,SKU_0047,Asia_Pacific,2026-M03,7897,0.87
FCT_002080,SKU_0049,North_America,2026-M03,3274,0.93
FCT_002081,SKU_0028,Latin_America,2027-M04,12050,0.84
FCT_002082,SKU_0034,Europe,2026-M06,11306,0.93
FCT_002083,SKU_0039,Asia_Pacific,2026-M09,13245,0.81
FCT_002084,SKU_0013,Asia_Pacific,2027-M01,8449,0.91
FCT_002085,SKU_0006,North_America,2027-M12,2847,0.8
FCT_002086,SKU_0016,North_America,2027-M05,6836,0.94
FCT_002087,SKU_0048,North_America,2026-M12,14851,0.93
FCT_002088,SKU_0035,Europe,2027-M02,12226,0.94
FCT_002089,SKU_0001,Asia_Pacific,2026-M10,10008,0.87
FCT_002090,SKU_0046,North_America,2027-M09,7983,0.89
FCT_002091,SKU_0012,Latin_America,2026-M06,6229,0.87
FCT_002092,SKU_0009,Europe,2027-M11,2245,0.92
FCT_002093,SKU_0026,North_America,2027-M08,3913,0.81
FCT_002094,SKU_0003,Europe,2027-M06,9561,0.81
FCT_002095,SKU_0008,Latin_America,2026-M09,7276,0.87
FCT_002096,SKU_0023,Europe,2026-M12,12274,0.89
FCT_002097,SKU_0008,North_America,2026-M08,14274,0.83
FCT_002098,SKU_0040,Asia_Pacific,2027-M09,4947,0.85
FCT_002099,SKU_0020,Europe,2027-M05,14037,0.83
FCT_002100,SKU_0021,Latin_America,2026-M03,14163,0.83
FCT_002101,SKU_0039,Latin_America,2027-M04,12407,0.94
FCT_002102,SKU_0007,Latin_America,2027-M02,1273,0.89
FCT_002103,SKU_0032,Latin_America,2027-M02,7071,0.84
FCT_002104,SKU_0030,North_America,2027-M09,5618,0.91
FCT_002105,SKU_0033,Asia_Pacific,2027-M12,12482,0.85
FCT_002106,SKU_0020,Latin_America,2027-M12,2341,0.93
FCT_002107,SKU_0006,Latin_America,2026-M05,7858,0.85
FCT_002108,SKU_0027,North_America,2026-M11,14397,0.81
FCT_002109,SKU_0017,North_America,2026-M01,8247,0.89
FCT_002110,SKU_0028,Asia_Pacific,2026-M06,4085,0.82
FCT_002111,SKU_0011,North_America,2026-M07,2773,0.91
FCT_002112,SKU_0024,Europe,2027-M10,4722,0.8
FCT_002113,SKU_0041,Asia_Pacific,2027-M08,5446,0.83
FCT_002114,SKU_0035,North_America,2027-M09,12196,0.84
FCT_002115,SKU_0002,Europe,2027-M05,13285,0.88
FCT_002116,SKU_0024,Asia_Pacific,2027-M01,6477,0.89
FCT_002117,SKU_0044,Latin_America,2027-M08,12208,0.85
FCT_002118,SKU_0005,Asia_Pacific,2026-M07,2808,0.89
FCT_002119,SKU_0031,Europe,2027-M08,3337,0.91
FCT_002120,SKU_0031,Asia_Pacific,2026-M03,5990,0.81
FCT_002121,SKU_0042,Latin_America,2026-M12,13694,0.9
FCT_002122,SKU_0007,Asia_Pacific,2026-M12,2061,0.85
FCT_002123,SKU_0004,Asia_Pacific,2027-M09,5993,0.88
FCT_002124,SKU_0039,Asia_Pacific,2026-M10,1537,0.92
FCT_002125,SKU_0010,Europe,2027-M04,2614,0.81
FCT_002126,SKU_0043,Europe,2026-M09,4626,0.83
FCT_002127,SKU_0036,North_America,2026-M01,7411,0.92
FCT_002128,SKU_0033,Europe,2027-M10,12852,0.84
FCT_002129,SKU_0003,North_America,2026-M04,7826,0.83
FCT_002130,SKU_0033,Europe,2026-M03,4901,0.8
FCT_002131,SKU_0028,Latin_America,2026-M12,8896,0.91
FCT_002132,SKU_0002,Latin_America,2027-M04,7034,0.9
FCT_002133,SKU_0015,Latin_America,2027-M03,4170,0.87
FCT_002134,SKU_0008,Latin_America,2026-M10,1867,0.8
FCT_002135,SKU_0005,Europe,2027-M06,14428,0.88
FCT_002136,SKU_0027,Latin_America,2026-M09,5617,0.82
FCT_002137,SKU_0027,North_America,2026-M08,13633,0.95
FCT_002138,SKU_0004,Latin_America,2026-M08,4822,0.87
FCT_002139,SKU_0018,Latin_America,2027-M05,8355,0.8
FCT_002140,SKU_0026,Latin_America,2027-M05,11596,0.82
FCT_002141,SKU_0011,Europe,2027-M10,13882,0.87
FCT_002142,SKU_0018,Asia_Pacific,2026-M05,14573,0.94
FCT_002143,SKU_0001,Asia_Pacific,2027-M06,5416,0.87
FCT_002144,SKU_0021,Europe,2027-M03,2823,0.92
FCT_002145,SKU_0039,Latin_America,2026-M12,6587,0.91
FCT_002146,SKU_0005,Asia_Pacific,2026-M02,11197,0.83
FCT_002147,SKU_0012,Europe,2027-M02,12140,0.93
FCT_002148,SKU_0001,Europe,2026-M06,4669,0.93
FCT_002149,SKU_0011,Latin_America,2027-M04,11282,0.92
FCT_002150,SKU_0017,North_America,2027-M08,13203,0.87
FCT_002151,SKU_0003,North_America,2027-M11,8357,0.9
FCT_002152,SKU_0022,Latin_America,2026-M07,14874,0.88
FCT_002153,SKU_0046,Latin_America,2026-M04,7237,0.88
FCT_002154,SKU_0024,Latin_America,2026-M07,8438,0.86
FCT_002155,SKU_0024,Asia_Pacific,2026-M11,8281,0.86
FCT_002156,SKU_0050,Asia_Pacific,2026-M09,6809,0.89
FCT_002157,SKU_0042,Europe,2027-M07,9086,0.94
FCT_002158,SKU_0048,Europe,2027-M09,4878,0.95
FCT_002159,SKU_0021,North_America,2027-M05,13684,0.88
FCT_002160,SKU_0038,Asia_Pacific,2027-M06,1500,0.91
FCT_002161,SKU_0027,North_America,2026-M01,2133,0.95
FCT_002162,SKU_0004,Latin_America,2026-M01,12233,0.85
FCT_002163,SKU_0043,Europe,2026-M10,6948,0.93
FCT_002164,SKU_0029,Latin_America,2026-M03,10661,0.81
FCT_002165,SKU_0044,North_America,2027-M07,7200,0.89
FCT_002166,SKU_0003,Latin_America,2026-M05,9981,0.83
FCT_002167,SKU_0008,North_America,2027-M08,12755,0.9
FCT_002168,SKU_0028,Europe,2027-M07,8997,0.89
FCT_002169,SKU_0042,North_America,2027-M09,7156,0.84
FCT_002170,SKU_0038,Europe,2026-M06,9184,0.8
FCT_002171,SKU_0027,Latin_America,2026-M10,10865,0.91
FCT_002172,SKU_0036,North_America,2027-M08,5222,0.91
FCT_002173,SKU_0033,Asia_Pacific,2026-M11,1707,0.86
FCT_002174,SKU_0039,Asia_Pacific,2027-M06,12537,0.91
FCT_002175,SKU_0030,Europe,2027-M05,11313,0.84
FCT_002176,SKU_0034,Asia_Pacific,2026-M09,6815,0.92
FCT_002177,SKU_0028,North_America,2027-M09,13124,0.85
FCT_002178,SKU_0037,Asia_Pacific,2026-M04,4319,0.94
FCT_002179,SKU_0022,Latin_America,2026-M02,7039,0.87
FCT_002180,SKU_0046,Latin_America,2027-M11,11878,0.87
FCT_002181,SKU_0006,North_America,2026-M08,7261,0.93
FCT_002182,SKU_0049,Europe,2027-M04,1109,0.89
FCT_002183,SKU_0024,Latin_America,2026-M02,7421,0.83
FCT_002184,SKU_0010,North_America,2026-M09,1202,0.87
FCT_002185,SKU_0013,Latin_America,2027-M07,11617,0.85
FCT_002186,SKU_0027,Europe,2027-M04,3411,0.9
FCT_002187,SKU_0045,Europe,2026-M09,12816,0.83
FCT_002188,SKU_0026,Asia_Pacific,2027-M04,2813,0.89
FCT_002189,SKU_0044,Europe,2027-M09,14414,0.82
FCT_002190,SKU_0009,North_America,2026-M11,1427,0.91
FCT_002191,SKU_0018,Asia_Pacific,2027-M04,14601,0.89
FCT_002192,SKU_0024,Europe,2027-M02,7275,0.92
FCT_002193,SKU_0050,Asia_Pacific,2026-M10,14419,0.94
FCT_002194,SKU_0048,North_America,2026-M04,2987,0.88
FCT_002195,SKU_0011,Latin_America,2026-M12,9397,0.93
FCT_002196,SKU_0033,Asia_Pacific,2026-M08,1327,0.91
FCT_002197,SKU_0014,Latin_America,2027-M10,1432,0.95
FCT_002198,SKU_0020,Latin_America,2026-M08,13909,0.83
FCT_002199,SKU_0005,Latin_America,2027-M01,14736,0.8
FCT_002200,SKU_0037,Asia_Pacific,2027-M11,11639,0.81
FCT_002201,SKU_0045,Latin_America,2026-M04,5560,0.93
FCT_002202,SKU_0003,North_America,2026-M02,1057,0.92
FCT_002203,SKU_0035,Europe,2026-M10,2101,0.9
FCT_002204,SKU_0012,North_America,2026-M06,1802,0.81
FCT_002205,SKU_0004,Latin_America,2027-M08,4216,0.95
FCT_002206,SKU_0040,Europe,2026-M01,9185,0.9
FCT_002207,SKU_0026,Europe,2026-M03,11924,0.83
FCT_002208,SKU_0018,Europe,2026-M03,1395,0.85
FCT_002209,SKU_0004,Europe,2027-M07,14828,0.92
FCT_002210,SKU_0015,Asia_Pacific,2026-M05,11927,0.9
FCT_002211,SKU_0030,Asia_Pacific,2026-M06,8566,0.87
FCT_002212,SKU_0023,Latin_America,2027-M03,9043,0.93
FCT_002213,SKU_0007,Latin_America,2026-M10,13859,0.81
FCT_002214,SKU_0009,Latin_America,2026-M09,5547,0.9
FCT_002215,SKU_0048,North_America,2027-M11,8604,0.82
FCT_002216,SKU_0020,Asia_Pacific,2027-M07,7319,0.88
FCT_002217,SKU_0032,Latin_America,2026-M10,2647,0.82
FCT_002218,SKU_0046,Asia_Pacific,2026-M07,6502,0.86
FCT_002219,SKU_0031,North_America,2026-M03,11748,0.92
FCT_002220,SKU_0040,North_America,2026-M08,10828,0.94
FCT_002221,SKU_0050,Europe,2027-M09,6012,0.87
FCT_002222,SKU_0045,Latin_America,2027-M11,9042,0.87
FCT_002223,SKU_0014,Europe,2027-M12,11415,0.85
FCT_002224,SKU_0047,Europe,2026-M05,10742,0.85
FCT_002225,SKU_0012,Europe,2026-M09,12392,0.92
FCT_002226,SKU_0023,Europe,2027-M11,12236,0.82
FCT_002227,SKU_0029,Asia_Pacific,2027-M07,10713,0.92
FCT_002228,SKU_0020,Latin_America,2026-M01,3446,0.81
FCT_002229,SKU_0045,Europe,2026-M10,14368,0.94
FCT_002230,SKU_0029,North_America,2027-M12,2968,0.95
FCT_002231,SKU_0042,Latin_America,2026-M04,7035,0.86
FCT_002232,SKU_0004,Asia_Pacific,2027-M05,12949,0.93
FCT_002233,SKU_0027,Europe,2026-M12,13100,0.9
FCT_002234,SKU_0033,Latin_America,2027-M07,14059,0.84
FCT_002235,SKU_0016,Asia_Pacific,2027-M06,9694,0.92
FCT_002236,SKU_0012,Latin_America,2026-M04,10991,0.83
FCT_002237,SKU_0001,Latin_America,2027-M12,1735,0.81
FCT_002238,SKU_0026,North_America,2026-M05,6847,0.82
FCT_002239,SKU_0047,Asia_Pacific,2026-M09,8650,0.91
FCT_002240,SKU_0028,Latin_America,2026-M04,14278,0.91
FCT_002241,SKU_0035,Asia_Pacific,2026-M07,7816,0.9
FCT_002242,SKU_0011,North_America,2027-M09,4098,0.85
FCT_002243,SKU_0003,Asia_Pacific,2026-M06,2976,0.88
FCT_002244,SKU_0046,Asia_Pacific,2026-M02,12973,0.82
FCT_002245,SKU_0048,Latin_America,2027-M10,12910,0.87
FCT_002246,SKU_0016,Europe,2026-M06,9349,0.87
FCT_002247,SKU_0040,North_America,2026-M01,5622,0.87
FCT_002248,SKU_0019,North_America,2026-M07,10948,0.84
FCT_002249,SKU_0006,North_America,2027-M08,11063,0.94
FCT_002250,SKU_0024,North_America,2026-M06,11922,0.9
FCT_002251,SKU_0029,Asia_Pacific,2026-M01,6457,0.9
FCT_002252,SKU_0034,Europe,2027-M11,6028,0.83
FCT_002253,SKU_0014,Asia_Pacific,2027-M04,4853,0.86
FCT_002254,SKU_0021,Latin_America,2026-M09,10902,0.89
FCT_002255,SKU_0039,Latin_America,2026-M04,8695,0.91
FCT_002256,SKU_0007,Asia_Pacific,2027-M11,3907,0.85
FCT_002257,SKU_0009,Latin_America,2026-M10,13665,0.81
FCT_002258,SKU_0035,Europe,2027-M06,2314,0.89
FCT_002259,SKU_0015,North_America,2026-M07,2008,0.9
FCT_002260,SKU_0037,North_America,2026-M03,5164,0.86
FCT_002261,SKU_0041,Asia_Pacific,2026-M05,10468,0.82
FCT_002262,SKU_0040,Latin_America,2027-M03,7250,0.92
FCT_002263,SKU_0008,Asia_Pacific,2027-M12,2833,0.89
FCT_002264,SKU_0028,Latin_America,2027-M11,10315,0.86
FCT_002265,SKU_0012,Europe,2026-M10,10589,0.89
FCT_002266,SKU_0031,Europe,2026-M05,4454,0.86
FCT_002267,SKU_0036,Asia_Pacific,2027-M12,12112,0.81
FCT_002268,SKU_0044,Latin_America,2026-M05,11274,0.81
FCT_002269,SKU_0045,Asia_Pacific,2026-M07,13528,0.88
FCT_002270,SKU_0001,Latin_America,2027-M01,10122,0.83
FCT_002271,SKU_0007,Latin_America,2027-M06,6258,0.9
FCT_002272,SKU_0010,Latin_America,2027-M05,9689,0.82
FCT_002273,SKU_0032,Latin_America,2027-M06,14071,0.91
FCT_002274,SKU_0020,Latin_America,2027-M08,13827,0.87
FCT_002275,SKU_0022,Europe,2027-M01,4803,0.84
FCT_002276,SKU_0038,Asia_Pacific,2027-M12,14813,0.85
FCT_002277,SKU_0025,Asia_Pacific,2026-M02,7939,0.9
FCT_002278,SKU_0045,Latin_America,2026-M02,1872,0.82
FCT_002279,SKU_0047,North_America,2027-M07,12067,0.84
FCT_002280,SKU_0047,Asia_Pacific,2026-M10,9992,0.94
FCT_002281,SKU_0014,Latin_America,2027-M02,5154,0.87
FCT_002282,SKU_0003,Asia_Pacific,2026-M12,3029,0.82
FCT_002283,SKU_0025,North_America,2026-M03,10150,0.82
FCT_002284,SKU_0032,Europe,2026-M12,10681,0.93
FCT_002285,SKU_0015,Europe,2027-M10,10654,0.83
FCT_002286,SKU_0008,Europe,2027-M10,13222,0.86
FCT_002287,SKU_0038,Latin_America,2027-M01,8406,0.83
FCT_002288,SKU_0008,Europe,2026-M03,3706,0.92
FCT_002289,SKU_0033,Europe,2026-M09,3251,0.89
FCT_002290,SKU_0010,Asia_Pacific,2026-M03,2355,0.87
FCT_002291,SKU_0036,Europe,2026-M03,8538,0.88
FCT_002292,SKU_0018,Europe,2027-M02,6499,0.94
FCT_002293,SKU_0026,Europe,2027-M02,1132,0.92
FCT_002294,SKU_0008,Asia_Pacific,2027-M01,10300,0.9
FCT_002295,SKU_0014,Europe,2026-M11,12233,0.91
FCT_002296,SKU_0014,North_America,2027-M01,14827,0.87
FCT_002297,SKU_0040,North_America,2027-M08,14705,0.91
FCT_002298,SKU_0017,Latin_America,2026-M06,11622,0.81
FCT_002299,SKU_0035,Latin_America,2027-M12,6335,0.94
FCT_002300,SKU_0050,North_America,2027-M03,12349,0.9
FCT_002301,SKU_0029,Asia_Pacific,2027-M08,12874,0.87
FCT_002302,SKU_0003,Europe,2026-M08,14844,0.88
FCT_002303,SKU_0047,Latin_America,2026-M12,8515,0.85
FCT_002304,SKU_0031,North_America,2027-M02,2215,0.94
FCT_002305,SKU_0017,North_America,2026-M05,11966,0.85
FCT_002306,SKU_0014,Asia_Pacific,2026-M12,5944,0.9
FCT_002307,SKU_0043,North_America,2026-M07,4381,0.85
FCT_002308,SKU_0013,North_America,2027-M07,9239,0.94
FCT_002309,SKU_0048,Asia_Pacific,2027-M04,2253,0.81
FCT_002310,SKU_0027,Asia_Pacific,2027-M12,6413,0.87
FCT_002311,SKU_0002,Asia_Pacific,2026-M04,1518,0.93
FCT_002312,SKU_0013,Asia_Pacific,2027-M03,3305,0.93
FCT_002313,SKU_0028,Asia_Pacific,2026-M07,8527,0.82
FCT_002314,SKU_0001,Latin_America,2026-M11,11140,0.84
FCT_002315,SKU_0009,Latin_America,2027-M06,1567,0.91
FCT_002316,SKU_0011,Latin_America,2026-M04,4081,0.86
FCT_002317,SKU_0017,Europe,2027-M04,12498,0.93
FCT_002318,SKU_0024,Europe,2026-M10,8384,0.9
FCT_002319,SKU_0034,Asia_Pacific,2026-M01,7843,0.83
FCT_002320,SKU_0041,Europe,2027-M01,11023,0.84
FCT_002321,SKU_0007,North_America,2027-M10,4268,0.89
FCT_002322,SKU_0012,Europe,2027-M06,7667,0.88
FCT_002323,SKU_0038,Europe,2026-M04,14546,0.92
FCT_002324,SKU_0018,North_America,2027-M09,1078,0.92
FCT_002325,SKU_0014,Europe,2026-M08,9799,0.85
FCT_002326,SKU_0021,Europe,2026-M06,1271,0.86
FCT_002327,SKU_0020,Asia_Pacific,2027-M03,13435,0.84
FCT_002328,SKU_0029,Latin_America,2026-M09,13681,0.94
FCT_002329,SKU_0029,North_America,2026-M08,11538,0.94
FCT_002330,SKU_0035,Latin_America,2027-M01,5358,0.92
FCT_002331,SKU_0038,Latin_America,2026-M11,1990,0.92
FCT_002332,SKU_0033,Europe,2026-M10,2105,0.8
FCT_002333,SKU_0048,Latin_America,2027-M02,3390,0.93
FCT_002334,SKU_0002,Asia_Pacific,2027-M11,13771,0.91
FCT_002335,SKU_0003,Europe,2026-M01,8765,0.84
FCT_002336,SKU_0049,Latin_America,2027-M05,4161,0.85
FCT_002337,SKU_0023,North_America,2026-M11,14787,0.89
FCT_002338,SKU_0013,Europe,2027-M09,2879,0.94
FCT_002339,SKU_0025,Latin_America,2027-M01,1022,0.82
FCT_002340,SKU_0036,Latin_America,2026-M07,9594,0.92
FCT_002341,SKU_0028,Asia_Pacific,2026-M02,9272,0.88
FCT_002342,SKU_0001,Latin_America,2026-M08,11491,0.89
FCT_002343,SKU_0008,Asia_Pacific,2026-M11,11015,0.93
FCT_002344,SKU_0011,Latin_America,2027-M11,11198,0.9
FCT_002345,SKU_0050,Europe,2027-M05,4508,0.94
FCT_002346,SKU_0004,North_America,2027-M12,13495,0.93
FCT_002347,SKU_0036,Asia_Pacific,2026-M11,11283,0.89
FCT_002348,SKU_0014,North_America,2026-M11,7057,0.87
FCT_002349,SKU_0037,North_America,2027-M02,6258,0.83
FCT_002350,SKU_0005,Europe,2026-M08,6024,0.92
FCT_002351,SKU_0024,Asia_Pacific,2027-M03,11390,0.81
FCT_002352,SKU_0038,Europe,2027-M11,2460,0.85
FCT_002353,SKU_0043,Latin_America,2027-M04,9183,0.81
FCT_002354,SKU_0015,Latin_America,2026-M12,4090,0.84
FCT_002355,SKU_0050,Latin_America,2027-M12,7052,0.86
FCT_002356,SKU_0027,Europe,2026-M04,11535,0.81
FCT_002357,SKU_0048,Asia_Pacific,2026-M12,14715,0.86
FCT_002358,SKU_0041,Europe,2026-M11,14788,0.94
FCT_002359,SKU_0001,Asia_Pacific,2027-M07,12257,0.82
FCT_002360,SKU_0031,Latin_America,2027-M06,4069,0.85
FCT_002361,SKU_0032,Asia_Pacific,2027-M12,6477,0.94
FCT_002362,SKU_0037,Europe,2027-M12,5650,0.86
FCT_002363,SKU_0029,North_America,2026-M01,3665,0.8
FCT_002364,SKU_0001,North_America,2027-M12,3914,0.94
FCT_002365,SKU_0034,Asia_Pacific,2027-M08,14607,0.83
FCT_002366,SKU_0008,Asia_Pacific,2026-M08,12617,0.84
FCT_002367,SKU_0019,Europe,2027-M02,7379,0.89
FCT_002368,SKU_0016,Latin_America,2027-M01,12399,0.83
FCT_002369,SKU_0024,Europe,2027-M06,11872,0.84
FCT_002370,SKU_0035,Latin_America,2026-M11,5661,0.8
FCT_002371,SKU_0015,Europe,2027-M02,14705,0.93
FCT_002372,SKU_0045,North_America,2026-M07,13300,0.87
FCT_002373,SKU_0008,Europe,2027-M02,11918,0.84
FCT_002374,SKU_0010,North_America,2027-M01,5525,0.86
FCT_002375,SKU_0038,Asia_Pacific,2026-M08,2016,0.94
FCT_002376,SKU_0005,Europe,2026-M01,14130,0.89
FCT_002377,SKU_0010,Asia_Pacific,2027-M02,6579,0.92
FCT_002378,SKU_0027,Asia_Pacific,2026-M11,5246,0.87
FCT_002379,SKU_0036,Europe,2027-M02,1812,0.91
FCT_002380,SKU_0018,Europe,2026-M09,1829,0.86
FCT_002381,SKU_0026,Europe,2026-M09,14043,0.92
FCT_002382,SKU_0003,Europe,2027-M08,10350,0.88
FCT_002383,SKU_0006,Europe,2026-M03,2261,0.81
FCT_002384,SKU_0001,Europe,2026-M02,10471,0.95
FCT_002385,SKU_0011,Asia_Pacific,2026-M07,6856,0.82
FCT_002386,SKU_0038,North_America,2027-M12,4111,0.85
FCT_002387,SKU_0025,Europe,2027-M12,2221,0.84
FCT_002388,SKU_0035,Asia_Pacific,2027-M09,13493,0.91
FCT_002389,SKU_0002,Asia_Pacific,2026-M02,13127,0.83
FCT_002390,SKU_0031,North_America,2026-M09,3792,0.82
FCT_002391,SKU_0047,North_America,2027-M03,11372,0.82
FCT_002392,SKU_0005,North_America,2026-M08,6537,0.86
FCT_002393,SKU_0044,Asia_Pacific,2026-M12,7274,0.88
FCT_002394,SKU_0032,Asia_Pacific,2027-M01,10951,0.85
FCT_002395,SKU_0044,North_America,2026-M05,5146,0.9
FCT_002396,SKU_0034,North_America,2026-M08,2407,0.88
FCT_002397,SKU_0020,North_America,2026-M04,6501,0.84
FCT_002398,SKU_0039,Asia_Pacific,2027-M07,4141,0.83
FCT_002399,SKU_0019,North_America,2027-M09,4228,0.87
FCT_002400,SKU_0026,Latin_America,2027-M06,6892,0.91
FCT_002401,SKU_0011,Europe,2027-M06,1202,0.82
FCT_002402,SKU_0043,Latin_America,2026-M12,6579,0.95
FCT_002403,SKU_0036,Asia_Pacific,2026-M01,10785,0.92
FCT_002404,SKU_0035,Latin_America,2026-M08,2103,0.85
FCT_002405,SKU_0038,Europe,2026-M02,8063,0.9
FCT_002406,SKU_0003,Asia_Pacific,2026-M04,6234,0.88
FCT_002407,SKU_0037,Latin_America,2027-M09,8196,0.9
FCT_002408,SKU_0008,Latin_America,2027-M07,2620,0.9
FCT_002409,SKU_0007,North_America,2027-M02,12911,0.87
FCT_002410,SKU_0023,Latin_America,2026-M06,3792,0.88
FCT_002411,SKU_0027,Asia_Pacific,2026-M08,12532,0.85
FCT_002412,SKU_0029,North_America,2027-M08,13086,0.92
FCT_002413,SKU_0014,Latin_America,2026-M10,10709,0.83
FCT_002414,SKU_0038,Asia_Pacific,2026-M01,2403,0.92
FCT_002415,SKU_0006,North_America,2026-M05,2902,0.9
FCT_002416,SKU_0004,North_America,2026-M11,2681,0.9
FCT_002417,SKU_0022,North_America,2027-M09,3621,0.89
FCT_002418,SKU_0040,Europe,2026-M05,10954,0.84
FCT_002419,SKU_0002,North_America,2026-M04,2849,0.84
FCT_002420,SKU_0013,North_America,2027-M03,5657,0.8
FCT_002421,SKU_0048,Latin_America,2026-M09,2377,0.83
FCT_002422,SKU_0020,North_America,2027-M11,9408,0.94
FCT_002423,SKU_0018,Europe,2026-M10,12360,0.91
FCT_002424,SKU_0026,Europe,2026-M10,10457,0.89
FCT_002425,SKU_0047,Latin_America,2026-M04,10510,0.82
FCT_002426,SKU_0009,Europe,2027-M10,3759,0.86
FCT_002427,SKU_0014,Asia_Pacific,2026-M04,3520,0.8
FCT_002428,SKU_0022,Asia_Pacific,2027-M05,2977,0.92
FCT_002429,SKU_0005,Europe,2027-M08,14447,0.91
FCT_002430,SKU_0006,Latin_America,2026-M07,2770,0.87
FCT_002431,SKU_0005,Asia_Pacific,2026-M03,1703,0.82
FCT_002432,SKU_0003,Asia_Pacific,2027-M11,11146,0.94
FCT_002433,SKU_0006,Asia_Pacific,2026-M11,11593,0.85
FCT_002434,SKU_0031,North_America,2026-M10,6033,0.87
FCT_002435,SKU_0009,Asia_Pacific,2027-M01,9244,0.88
FCT_002436,SKU_0037,North_America,2026-M09,9529,0.86
FCT_002437,SKU_0005,Latin_America,2027-M03,6963,0.89
FCT_002438,SKU_0020,Latin_America,2026-M05,9908,0.81
FCT_002439,SKU_0037,Europe,2026-M11,9887,0.82
FCT_002440,SKU_0049,North_America,2027-M01,4057,0.94
